mol_id,conf_id,scan,wb97m
49,6,-90,0.0001255
49,7,-75,0.23474775
49,8,-60,0.56907975
49,9,-45,0.975888
49,10,-30,1.36926775
49,11,-15,1.627735
49,12,0,2.0997405
49,13,15,1.62779775
49,14,30,1.3693305
49,15,45,0.975637
49,16,60,0.5724055
49,17,75,0.235438
49,18,90,0
49,19,105,0.10234525
49,20,120,0.593615
49,21,135,1.5209345
49,22,150,2.79218675
49,23,165,4.03940575
49,24,180,4.62549075
50,1,-165,0.087097
50,2,-150,0.49666625
50,3,-135,1.3472425
50,4,-120,2.41317675
50,5,-105,5.8012375
50,6,-90,5.87848275
50,7,-75,5.48240475
50,8,-60,5.0560185
50,9,-45,3.1843115
50,10,-30,5.757187
50,11,-15,7.1970485
50,12,0,8.9595705
50,13,15,7.20978675
50,14,30,4.00213225
50,15,45,3.18412325
50,16,60,5.05595575
50,17,75,5.4819655
50,18,90,5.87710225
50,19,105,5.80192775
50,20,120,2.4117335
50,21,135,1.35709425
50,22,150,0.48047675
50,23,165,0.08163775
50,24,180,0
51,1,-165,5.04654325
51,2,-150,2.935696
51,3,-135,2.7367785
51,4,-120,2.840818
51,5,-105,2.9169965
51,6,-90,2.889512
51,7,-75,2.629727
51,8,-60,2.760247
51,9,-45,3.1172945
51,10,-30,4.11106625
51,11,-15,6.02581975
51,12,0,3.59651625
51,13,15,1.45372925
51,14,30,0.2315475
51,15,45,0
51,16,60,0.530614
51,17,75,1.3221425
51,18,90,2.01760075
51,19,105,2.4694635
51,20,120,2.16456125
51,21,135,1.2506075
51,22,150,0.8565375
51,23,165,1.35709425
51,24,180,2.8384335
52,1,-165,0.11577375
52,2,-150,0.583073
52,3,-135,1.26171425
52,4,-120,2.0256955
52,5,-105,2.72805625
52,6,-90,3.183684
52,7,-75,3.442716
52,8,-60,3.6298365
52,9,-45,4.161329
52,10,-30,5.033554
52,11,-15,5.89893925
52,12,0,6.28635775
52,13,15,5.90835175
52,14,30,5.03386775
52,15,45,4.16804325
52,16,60,3.66052125
52,17,75,3.43273875
52,18,90,3.172138
52,19,105,2.72115375
52,20,120,2.027327
52,21,135,1.2598945
52,22,150,0.565252
52,23,165,0.11527175
52,24,180,0
53,1,-165,3.31953775
53,2,-150,3.5030815
53,3,-135,4.09086075
53,4,-120,4.684664
53,5,-105,3.1190515
53,6,-90,0.9248095
53,7,-75,0
53,8,-60,0.222135
53,9,-45,1.16972275
53,10,-30,3.42696575
53,11,-15,4.359368
53,12,0,4.99195075
53,13,15,4.34713175
53,14,30,3.447234
53,15,45,1.19281475
53,16,60,0.23261425
53,17,75,0.00997725
53,18,90,0.92619
53,19,105,5.18245975
53,20,120,4.662827
53,21,135,4.08533875
53,22,150,3.70745825
53,23,165,3.29054725
53,24,180,3.6486615
54,1,-165,0.002259
54,2,-150,0.44081875
54,3,-135,1.557706
54,4,-120,3.00277575
54,5,-105,4.24535125
54,6,-90,4.78613075
54,7,-75,4.338284
54,8,-60,3.19504175
54,9,-45,2.002729
54,10,-30,1.2711895
54,11,-15,1.154851
54,12,0,1.662122
54,13,15,1.151337
54,14,30,1.2709385
54,15,45,2.009506
54,16,60,3.196987
54,17,75,4.343806
54,18,90,4.78462475
54,19,105,4.245916
54,20,120,2.99926175
54,21,135,1.5656125
54,22,150,0.44019125
54,23,165,0
54,24,180,0.47941
55,1,-165,0.98699475
55,2,-150,1.05438825
55,3,-135,1.4767585
55,4,-120,2.33938275
55,5,-105,3.6283305
55,6,-90,5.21722325
55,7,-75,3.809427
55,8,-60,2.3660515
55,9,-45,1.238685
55,10,-30,0.51134975
55,11,-15,0.11928775
55,12,0,0
55,13,15,0.11928775
55,14,30,0.50055675
55,15,45,1.23661425
55,16,60,2.3660515
55,17,75,3.809427
55,18,90,5.20354375
55,19,105,3.62625975
55,20,120,2.33975925
55,21,135,1.4825315
55,22,150,1.05463925
55,23,165,0.987183
55,24,180,1.063487
56,1,-165,0.233179
56,2,-150,0.84492875
56,3,-135,1.554694
56,4,-120,1.8072
56,5,-105,1.762271
56,6,-90,1.74401075
56,7,-75,1.76697725
56,8,-60,1.79596775
56,9,-45,1.4556745
56,10,-30,0.76498525
56,11,-15,0.19245425
56,12,0,0.00520825
56,13,15,0.22696675
56,14,30,0.766303
56,15,45,1.454043
56,16,60,1.79885425
56,17,75,1.76107875
56,18,90,1.74526575
56,19,105,1.7626475
56,20,120,1.81265925
56,21,135,1.5553215
56,22,150,0.84681125
56,23,165,0.22207225
56,24,180,0
57,1,-165,0.19697225
57,2,-150,0.50909075
57,3,-135,0.71786
57,4,-120,0.82986875
57,5,-105,1.0237035
57,6,-90,1.22381325
57,7,-75,1.42724875
57,8,-60,2.07056175
57,9,-45,3.2048935
57,10,-30,4.267
57,11,-15,5.03512275
57,12,0,5.42517675
57,13,15,5.21521525
57,14,30,4.325483
57,15,45,3.02963275
57,16,60,1.94757175
57,17,75,1.727131
57,18,90,2.164122
57,19,105,1.0189345
57,20,120,0.82999425
57,21,135,0.717609
57,22,150,0.510032
57,23,165,0.201804
57,24,180,0
58,1,-165,7.14038525
58,2,-150,8.6395455
58,3,-135,11.06301325
58,4,-120,14.1675695
58,5,-105,16.8166235
58,6,-90,13.9306255
58,7,-75,10.0290815
58,8,-60,6.22373325
58,9,-45,3.23695875
58,10,-30,1.18101775
58,11,-15,0.2144795
58,12,0,0
58,13,15,0.21353825
58,14,30,1.18716725
58,15,45,3.23068375
58,16,60,6.23891875
58,17,75,10.0371135
58,18,90,13.93520625
58,19,105,16.81543125
58,20,120,14.18859075
58,21,135,11.0639545
58,22,150,8.633898
58,23,165,7.14251875
58,24,180,6.7367145
59,1,-165,0.2440975
59,2,-150,0.6231075
59,3,-135,0.9770175
59,4,-120,1.1815825
59,5,-105,1.1727975
59,6,-90,0.9883125
59,7,-75,0.8201425
59,8,-60,1.23743
59,9,-45,2.47737
59,10,-30,4.140245
59,11,-15,5.370145
59,12,0,5.8062575
59,13,15,5.3714
59,14,30,4.140245
59,15,45,2.4767425
59,16,60,1.2368025
59,17,75,0.82077
59,18,90,0.9895675
59,19,105,1.173425
59,20,120,1.18221
59,21,135,0.9770175
59,22,150,0.62248
59,23,165,0.2440975
59,24,180,0
60,1,-165,4.28400525
60,2,-150,1.9084785
60,3,-135,0.2689465
60,4,-120,0
60,5,-105,0.12832375
60,6,-90,1.42398575
60,7,-75,3.675895
60,8,-60,6.66888175
60,9,-45,6.89553475
60,10,-30,6.8353575
60,11,-15,6.873635
60,12,0,6.32476075
60,13,15,4.93673075
60,14,30,4.04279425
60,15,45,4.1750085
60,16,60,5.54879425
60,17,75,4.56587825
60,18,90,3.95067725
60,19,105,4.70342625
60,20,120,6.159289
60,21,135,6.896225
60,22,150,6.82663525
60,23,165,6.9804355
60,24,180,7.9422675
61,1,-165,1.31367125
61,2,-150,0.2686955
61,3,-135,0.0036395
61,4,-120,0.37901
61,5,-105,1.12002475
61,6,-90,1.895803
61,7,-75,1.10370975
61,8,-60,0.3560435
61,9,-45,0
61,10,-30,0.3992155
61,11,-15,1.5620985
61,12,0,3.055172
61,13,15,1.56730675
61,14,30,0.39789775
61,15,45,0.0038905
61,16,60,0.35598075
61,17,75,1.10145075
61,18,90,1.89724625
61,19,105,1.11989925
61,20,120,0.3816455
61,21,135,0.00207075
61,22,150,0.2707035
61,23,165,1.31367125
61,24,180,2.9069565
62,1,-165,0.59342675
62,2,-150,2.2925085
62,3,-135,4.86368975
62,4,-120,7.87481125
62,5,-105,10.792498
62,6,-90,13.24056375
62,7,-75,15.00095225
62,8,-60,16.05816425
62,9,-45,16.982911
62,10,-30,18.2551045
62,11,-15,20.0362005
62,12,0,22.3677395
62,13,15,20.03588675
62,14,30,18.2551045
62,15,45,16.982911
62,16,60,16.0578505
62,17,75,14.99894425
62,18,90,13.255561
62,19,105,10.7908665
62,20,120,7.87136
62,21,135,4.86356425
62,22,150,2.29257125
62,23,165,0.59192075
62,24,180,0
63,1,-165,1.530598
63,2,-150,0.28871275
63,3,-135,0.0001255
63,4,-120,0.6321435
63,5,-105,1.553188
63,6,-90,1.986916
63,7,-75,1.54910925
63,8,-60,0.64048925
63,9,-45,0.00307475
63,10,-30,0.28683025
63,11,-15,1.518299
63,12,0,2.544889
63,13,15,1.51811075
63,14,30,0.28645375
63,15,45,0.0031375
63,16,60,0.6409285
63,17,75,1.549423
63,18,90,1.98748075
63,19,105,1.55299975
63,20,120,0.63252
63,21,135,0
63,22,150,0.2880225
63,23,165,1.5307235
63,24,180,2.54695975
64,1,-165,3.19529275
64,2,-150,2.63430775
64,3,-135,1.557706
64,4,-120,1.43641025
64,5,-105,1.38884575
64,6,-90,0.92437025
64,7,-75,0.32259775
64,8,-60,0
64,9,-45,0.13986975
64,10,-30,0.89964675
64,11,-15,1.7874965
64,12,0,2.102376
64,13,15,1.780594
64,14,30,0.89450125
64,15,45,0.13535175
64,16,60,0.02842575
64,17,75,0.3186445
64,18,90,0.9245585
64,19,105,1.38897125
64,20,120,1.4388575
64,21,135,1.55613725
64,22,150,2.6293505
64,23,165,3.1948535
64,24,180,3.46612175
65,1,-165,0.5370145
65,2,-150,1.93690425
65,3,-135,3.60643075
65,4,-120,5.05633225
65,5,-105,5.756685
65,6,-90,5.48165175
65,7,-75,5.0028065
65,8,-60,4.8446765
65,9,-45,5.006446
65,10,-30,5.751916
65,11,-15,6.7713525
65,12,0,7.8044685
65,13,15,6.76639525
65,14,30,5.75222975
65,15,45,5.00726175
65,16,60,4.8446765
65,17,75,5.00148875
65,18,90,5.47763575
65,19,105,5.75900675
65,20,120,5.05532825
65,21,135,3.604109
65,22,150,1.9368415
65,23,165,0.53808125
65,24,180,0
66,1,-165,2.202525
66,2,-150,1.9709775
66,3,-135,1.532355
66,4,-120,0.89105
66,5,-105,0.325045
66,6,-90,1.33783
66,7,-75,0
66,8,-60,0.4511725
66,9,-45,1.1326375
66,10,-30,1.7400575
66,11,-15,2.134755
66,12,0,2.2841
66,13,15,2.1341275
66,14,30,1.7400575
66,15,45,1.1301275
66,16,60,0.4524275
66,17,75,0.0031375
66,18,90,1.3208875
66,19,105,0.3244175
66,20,120,0.89105
66,21,135,1.532355
66,22,150,1.9709775
66,23,165,2.202525
66,24,180,2.2659025
67,1,-165,4.38202075
67,2,-150,1.5452815
67,3,-135,0.197537
67,4,-120,0.01273825
67,5,-105,0.41672275
67,6,-90,0.701294
67,7,-75,0.42211925
67,8,-60,0.00018825
67,9,-45,0.372986
67,10,-30,2.1426615
67,11,-15,5.35175925
67,12,0,9.47845025
67,13,15,5.35132
67,14,30,2.1426615
67,15,45,0.37166825
67,16,60,0
67,17,75,0.4225585
67,18,90,0.70085475
67,19,105,0.41659725
67,20,120,0.013052
67,21,135,0.19772525
67,22,150,1.54434025
67,23,165,4.38540925
67,24,180,8.420548
68,1,-165,0.87228775
68,2,-150,1.578288
68,3,-135,2.45729
68,4,-120,5.406038
68,5,-105,7.57273275
68,6,-90,6.0206115
68,7,-75,4.61796075
68,8,-60,2.95521125
68,9,-45,1.40817275
68,10,-30,0.43040225
68,11,-15,0.01123225
68,12,0,1.466593
68,13,15,0
68,14,30,0.45863975
68,15,45,1.35621575
68,16,60,3.03076225
68,17,75,4.626683
68,18,90,6.0078105
68,19,105,7.59971525
68,20,120,5.48428725
68,21,135,2.4526465
68,22,150,1.588579
68,23,165,0.87504875
68,24,180,0.049447
69,1,-165,0.49478375
69,2,-150,1.88494725
69,3,-135,3.82103575
69,4,-120,5.4736825
69,5,-105,6.55166475
69,6,-90,6.780263
69,7,-75,6.38042
69,8,-60,5.86041075
69,9,-45,5.58067125
69,10,-30,5.69537825
69,11,-15,6.16023025
69,12,0,6.92803925
69,13,15,6.15809675
69,14,30,5.698202
69,15,45,5.581487
69,16,60,5.86015975
69,17,75,6.3805455
69,18,90,6.78383975
69,19,105,6.54890375
69,20,120,5.4776985
69,21,135,3.82342025
69,22,150,1.891285
69,23,165,0.473135
69,24,180,0
70,1,-165,2.0382455
70,2,-150,0.772327
70,3,-135,0.06582475
70,4,-120,0.06569925
70,5,-105,0.43692825
70,6,-90,1.0154205
70,7,-75,0.37442925
70,8,-60,0.00269825
70,9,-45,0.16208325
70,10,-30,0.97457025
70,11,-15,2.23120175
70,12,0,3.21876125
70,13,15,2.2302605
70,14,30,0.9737545
70,15,45,0.158883
70,16,60,0
70,17,75,0.37442925
70,18,90,1.017052
70,19,105,0.440003
70,20,120,0.06958975
70,21,135,0.063754
70,22,150,0.772076
70,23,165,2.041383
70,24,180,3.2156865
71,1,-165,0.97808425
71,2,-150,0.8728525
71,3,-135,0.97231125
71,4,-120,1.3427245
71,5,-105,1.8133495
71,6,-90,2.00379575
71,7,-75,1.7121965
71,8,-60,1.03280225
71,9,-45,0.34079525
71,10,-30,0
71,11,-15,0.16566
71,12,0,0.52653525
71,13,15,0.1650325
71,14,30,0.0001255
71,15,45,0.33928925
71,16,60,1.032614
71,17,75,1.710565
71,18,90,2.00128575
71,19,105,1.81391425
71,20,120,1.342097
71,21,135,0.96653825
71,22,150,0.87097
71,23,165,0.97820975
71,24,180,1.07986475
72,1,-165,0.03118675
72,2,-150,0.8060865
72,3,-135,1.673417
72,4,-120,2.0266995
72,5,-105,1.90276825
72,6,-90,1.529845
72,7,-75,0.9730015
72,8,-60,0.6627655
72,9,-45,0.72495075
72,10,-30,0.789395
72,11,-15,0.97293875
72,12,0,1.5673695
72,13,15,0.970868
72,14,30,0.78770075
72,15,45,0.72557825
72,16,60,0.6647735
72,17,75,0.96892275
72,18,90,1.5297195
72,19,105,1.90258
72,20,120,2.0274525
72,21,135,1.67448375
72,22,150,0.80112925
72,23,165,0.02340575
72,24,180,0
73,1,-165,4.24497475
73,2,-150,4.62737325
73,3,-135,4.02384375
73,4,-120,2.8994265
73,5,-105,1.66256125
73,6,-90,0.84718775
73,7,-75,0.6138205
73,8,-60,0.007028
73,9,-45,0
73,10,-30,1.38382575
73,11,-15,4.036582
73,12,0,6.93669875
73,13,15,4.03313075
73,14,30,1.38420225
73,15,45,6.27E-05
73,16,60,0.0064005
73,17,75,0.623233
73,18,90,0.83162575
73,19,105,1.6750485
73,20,120,2.8989245
73,21,135,4.0301815
73,22,150,4.626934
73,23,165,4.254199
73,24,180,3.719569
74,1,-165,3.61396075
74,2,-150,2.22555425
74,3,-135,1.70799225
74,4,-120,1.88871225
74,5,-105,2.30800775
74,6,-90,2.4707185
74,7,-75,1.95535275
74,8,-60,0.80426675
74,9,-45,0
74,10,-30,0.2553925
74,11,-15,1.4908145
74,12,0,1.671409
74,13,15,1.49012425
74,14,30,0.257526
74,15,45,0.0016315
74,16,60,0.803953
74,17,75,1.95598025
74,18,90,2.47040475
74,19,105,2.30775675
74,20,120,1.88783375
74,21,135,1.707051
74,22,150,2.22618175
74,23,165,3.61960825
74,24,180,5.40610075
75,1,-165,0.2282845
75,2,-150,0.95938475
75,3,-135,2.17987225
75,4,-120,3.70733275
75,5,-105,5.08808375
75,6,-90,5.6857775
75,7,-75,5.05934425
75,8,-60,3.627452
75,9,-45,2.08662575
75,10,-30,0.89858
75,11,-15,0.2119695
75,12,0,0
75,13,15,0.2119695
75,14,30,0.8982035
75,15,45,2.08511975
75,16,60,3.62695
75,17,75,5.05934425
75,18,90,5.68496175
75,19,105,5.088021
75,20,120,3.70733275
75,21,135,2.18024875
75,22,150,0.9599495
75,23,165,0.23110825
75,24,180,0.00251
76,1,-165,1.20724725
76,2,-150,1.1431795
76,3,-135,0.55075675
76,4,-120,0.116464
76,5,-105,0
76,6,-90,0.3178915
76,7,-75,0.84329725
76,8,-60,1.50392925
76,9,-45,2.2764445
76,10,-30,2.31352975
76,11,-15,1.868946
76,12,0,1.41043175
76,13,15,1.21484
76,14,30,1.15478825
76,15,45,0.58734
76,16,60,0.09983525
76,17,75,0.022841
76,18,90,0.4160325
76,19,105,0.9248095
76,20,120,1.49476775
76,21,135,2.2189655
76,22,150,2.3449675
76,23,165,1.9175145
76,24,180,1.41971875
77,1,-165,0.7636675
77,2,-150,0.75557275
77,3,-135,0.745972
77,4,-120,0.613695
77,5,-105,0.31067525
77,6,-90,0
77,7,-75,0.068021
77,8,-60,0.89801525
77,9,-45,2.5866805
77,10,-30,4.814431
77,11,-15,6.39453875
77,12,0,7.57712525
77,13,15,6.3956055
77,14,30,4.75161825
77,15,45,2.584547
77,16,60,0.895819
77,17,75,0.06569925
77,18,90,0.00069025
77,19,105,0.31080075
77,20,120,0.61513825
77,21,135,0.745972
77,22,150,0.7553845
77,23,165,0.76134575
77,24,180,0.784375
78,1,-165,0.55540025
78,2,-150,0.3914345
78,3,-135,0.16145575
78,4,-120,0.01311475
78,5,-105,0.00194525
78,6,-90,0.081073
78,7,-75,0.38396725
78,8,-60,1.43314725
78,9,-45,3.15488175
78,10,-30,4.22552225
78,11,-15,4.08897825
78,12,0,3.98757425
78,13,15,4.08973125
78,14,30,4.2252085
78,15,45,3.1722635
78,16,60,1.62566425
78,17,75,0.38434375
78,18,90,0.081073
78,19,105,0
78,20,120,0.013303
78,21,135,0.16145575
78,22,150,0.39061875
78,23,165,0.55540025
78,24,180,0.58734
79,1,-165,0.83802625
79,2,-150,0.1760765
79,3,-135,0.0094125
79,4,-120,0.30916925
79,5,-105,0.7661775
79,6,-90,1.02351525
79,7,-75,0.82547625
79,8,-60,0.259534
79,9,-45,6.28E-05
79,10,-30,0.32146825
79,11,-15,0.964091
79,12,0,1.33211975
79,13,15,0.963338
79,14,30,0.32128
79,15,45,0
79,16,60,0.25947125
79,17,75,0.82535075
79,18,90,1.02326425
79,19,105,0.7674325
79,20,120,0.30879275
79,21,135,0.00909875
79,22,150,0.1770805
79,23,165,0.83834
79,24,180,1.33174325
80,1,-165,4.50350475
80,2,-150,3.45131275
80,3,-135,2.31352975
80,4,-120,1.623468
80,5,-105,1.00255675
80,6,-90,0.0011295
80,7,-75,0.12995525
80,8,-60,0.7491095
80,9,-45,1.1411715
80,10,-30,1.22946075
80,11,-15,1.22494275
80,12,0,1.21126325
80,13,15,1.22494275
80,14,30,1.2297745
80,15,45,1.14286575
80,16,60,0.74929775
80,17,75,0.129767
80,18,90,0
80,19,105,1.0031215
80,20,120,1.62327975
80,21,135,2.307945
80,22,150,3.45125
80,23,165,4.50350475
80,24,180,4.9149565
81,1,-165,5.28411475
81,2,-150,5.01140325
81,3,-135,5.48240475
81,4,-120,8.4015975
81,5,-105,8.863563
81,6,-90,8.169046
81,7,-75,6.32513725
81,8,-60,4.12123175
81,9,-45,1.99099475
81,10,-30,0.5299865
81,11,-15,0
81,12,0,0.2714565
81,13,15,0.0618715
81,14,30,0.530112
81,15,45,1.9704755
81,16,60,4.1258125
81,17,75,6.3403855
81,18,90,8.16835575
81,19,105,8.86400225
81,20,120,8.4003425
81,21,135,5.48993475
81,22,150,5.01140325
81,23,165,5.27495325
81,24,180,6.10626525
82,1,-165,0.01236175
82,2,-150,0.98900275
82,3,-135,2.430182
82,4,-120,4.37700075
82,5,-105,6.35387675
82,6,-90,7.28734575
82,7,-75,5.5936605
82,8,-60,4.37850675
82,9,-45,1.437979
82,10,-30,2.22605625
82,11,-15,2.8534935
82,12,0,2.4875355
82,13,15,2.867675
82,14,30,2.22643275
82,15,45,1.43214325
82,16,60,5.80857925
82,17,75,6.7703485
82,18,90,7.2429815
82,19,105,4.06224675
82,20,120,2.33373525
82,21,135,0.57861775
82,22,150,0.9860535
82,23,165,0.0134285
82,24,180,0
83,1,-165,3.45532875
83,2,-150,2.5753855
83,3,-135,1.75605875
83,4,-120,1.95133675
83,5,-105,0.65529825
83,6,-90,0.12644125
83,7,-75,0.93164925
83,8,-60,0.0003765
83,9,-45,0.24742325
83,10,-30,1.83700625
83,11,-15,4.3512105
83,12,0,7.323678
83,13,15,4.40461075
83,14,30,1.86493
83,15,45,0.262044
83,16,60,0
83,17,75,0.93121
83,18,90,2.32532675
83,19,105,1.5829315
83,20,120,2.1559645
83,21,135,1.765785
83,22,150,2.578272
83,23,165,3.45570525
83,24,180,3.860631
84,1,-165,3.68474275
84,2,-150,4.36620775
84,3,-135,5.2023515
84,4,-120,5.41927825
84,5,-105,4.60252425
84,6,-90,2.9373275
84,7,-75,1.1502075
84,8,-60,0.000251
84,9,-45,0.03972075
84,10,-30,1.25117225
84,11,-15,3.1361195
84,12,0,4.42443975
84,13,15,3.135743
84,14,30,1.249478
84,15,45,0.03972075
84,16,60,0
84,17,75,1.1502075
84,18,90,2.938206
84,19,105,4.5999515
84,20,120,5.42053325
84,21,135,5.20072
84,22,150,4.36620775
84,23,165,3.68474275
84,24,180,3.53627625
85,1,-165,8.4269485
85,2,-150,8.43705125
85,3,-135,8.68303125
85,4,-120,9.202162
85,5,-105,9.7642765
85,6,-90,10.12088475
85,7,-75,9.68941575
85,8,-60,8.04423625
85,9,-45,5.5642935
85,10,-30,3.11371775
85,11,-15,0.93604175
85,12,0,0
85,13,15,0.27189575
85,14,30,1.73698275
85,15,45,4.0889155
85,16,60,6.703457
85,17,75,8.69846775
85,18,90,9.00544075
85,19,105,8.20864125
85,20,120,7.48174525
85,21,135,7.405002
85,22,150,7.88949475
85,23,165,8.6990325
85,24,180,8.756386
86,1,-165,6.742111
86,2,-150,6.9831965
86,3,-135,7.27115625
86,4,-120,7.448174
86,5,-105,6.60111175
86,6,-90,4.75902275
86,7,-75,2.88901
86,8,-60,2.66455325
86,9,-45,1.37002075
86,10,-30,0.5430385
86,11,-15,0.10824375
86,12,0,0
86,13,15,0.1203545
86,14,30,0.54372875
86,15,45,1.37140125
86,16,60,2.66455325
86,17,75,2.89070425
86,18,90,4.74873175
86,19,105,6.59998225
86,20,120,7.450182
86,21,135,7.27253675
86,22,150,6.97961975
86,23,165,6.731569
86,24,180,6.685636
87,1,-165,4.010478
87,2,-150,1.25506275
87,3,-135,0.02403325
87,4,-120,0.00759275
87,5,-105,0.5186915
87,6,-90,0.77891575
87,7,-75,0.49189725
87,8,-60,0.00583575
87,9,-45,0.001506
87,10,-30,1.1248565
87,11,-15,3.54945375
87,12,0,6.7434915
87,13,15,3.5500185
87,14,30,1.1243545
87,15,45,0
87,16,60,0.0064005
87,17,75,0.49239925
87,18,90,0.777849
87,19,105,0.51875425
87,20,120,0.0048945
87,21,135,0.02259
87,22,150,1.24903875
87,23,165,4.00928575
87,24,180,7.62468975
88,1,-165,0.00031375
88,2,-150,0.59844675
88,3,-135,1.41595375
88,4,-120,1.83010375
88,5,-105,1.78153525
88,6,-90,1.59027325
88,7,-75,1.6353905
88,8,-60,2.523554
88,9,-45,2.997693
88,10,-30,3.35894475
88,11,-15,3.9975515
88,12,0,4.38089125
88,13,15,3.99811625
88,14,30,3.3537365
88,15,45,2.99700275
88,16,60,2.52361675
88,17,75,1.6368965
88,18,90,1.592093
88,19,105,1.78153525
88,20,120,1.83010375
88,21,135,1.42749975
88,22,150,0.59982725
88,23,165,0
88,24,180,0.37857075
89,1,-165,0.53293575
89,2,-150,2.0723815
89,3,-135,4.20857975
89,4,-120,6.2771335
89,5,-105,8.00620975
89,6,-90,9.91079775
89,7,-75,10.9148605
89,8,-60,12.8478115
89,9,-45,12.19075625
89,10,-30,11.27222175
89,11,-15,11.0968355
89,12,0,11.74749025
89,13,15,12.985987
89,14,30,7.54763275
89,15,45,7.1784745
89,16,60,7.26965025
89,17,75,7.15255875
89,18,90,6.743115
89,19,105,6.3019825
89,20,120,5.04930425
89,21,135,3.15663875
89,22,150,1.17750375
89,23,165,0.59192075
89,24,180,0
90,1,-165,0.230669
90,2,-150,1.4790175
90,3,-135,3.55911725
90,4,-120,6.12295675
90,5,-105,11.203134
90,6,-90,11.6869365
90,7,-75,11.27774375
90,8,-60,9.787745
90,9,-45,8.08075675
90,10,-30,6.7921855
90,11,-15,6.0160935
90,12,0,5.7761375
90,13,15,5.976561
90,14,30,6.795323
90,15,45,8.08703175
90,16,60,9.8006715
90,17,75,11.28866225
90,18,90,11.6989845
90,19,105,11.19711
90,20,120,6.122392
90,21,135,3.5572975
90,22,150,1.47882925
90,23,165,0.232677
90,24,180,0
91,1,-165,4.01305075
91,2,-150,2.68777075
91,3,-135,2.141532
91,4,-120,2.202274
91,5,-105,2.559196
91,6,-90,2.7952615
91,7,-75,2.465071
91,8,-60,1.90439975
91,9,-45,0.32309975
91,10,-30,0.001004
91,11,-15,0.27101725
91,12,0,0.861683
91,13,15,0.27177025
91,14,30,0
91,15,45,0.3236645
91,16,60,1.9042115
91,17,75,2.4659495
91,18,90,2.7970185
91,19,105,2.56076475
91,20,120,2.201521
91,21,135,2.14121825
91,22,150,2.69015525
91,23,165,4.012235
91,24,180,5.95372
92,1,-165,0.14915675
92,2,-150,0.492964
92,3,-135,1.29948975
92,4,-120,2.707035
92,5,-105,4.598069
92,6,-90,6.49908025
92,7,-75,7.790287
92,8,-60,8.15969625
92,9,-45,1.886014
92,10,-30,0.3610635
92,11,-15,0
92,12,0,0.15329825
92,13,15,0.0786885
92,14,30,0.28770875
92,15,45,1.29045375
92,16,60,3.2274835
92,17,75,5.980075
92,18,90,8.85960975
92,19,105,10.70621675
92,20,120,3.5562935
92,21,135,1.449525
92,22,150,0.3078515
92,23,165,0.05314925
92,24,180,0.1474625
93,1,-165,1.90716075
93,2,-150,0.2563965
93,3,-135,0
93,4,-120,0
93,5,-105,0.012299
93,6,-90,0.6052865
93,7,-75,2.1742875
93,8,-60,3.75928975
