mol_id,conf_id,scan,b3lyp_relative_energy,wb97m_relative_energy,MACE_relative_energy
28,5,-105,1.40625,1.17537025,1.0857
28,6,-90,0,0.00119225,0.001
28,7,-75,6.5,5.3100305,5.0878
28,8,-60,0.46875,0.229163,0.7106
28,9,-45,5.3125,4.87925175,4.4819
28,10,-30,6.90625,6.63763225,6.0654
28,11,-15,8.21875,8.160261,7.4007
28,12,0,9.125,9.034494,8.4217
28,13,15,8.21875,8.171305,7.4024
28,14,30,6.90625,6.6420875,6.0691
28,15,45,5.3125,4.87536125,4.478
28,16,60,0.46875,0.21780525,0.7062
28,17,75,6.46875,5.3153015,5.1279
28,18,90,0,0,0
28,19,105,1.40625,1.18001375,1.1004
28,20,120,4.125,3.36961225,3.2848
28,21,135,7.4375,6.821427,6.5368
28,22,150,6.6875,6.06698375,6.5816
28,23,165,6.40625,5.6157485,6.5805
28,24,180,6.53125,5.55720275,6.7251
29,1,-165,8.53125,7.854041,6.2673
29,2,-150,6.625,6.0198585,5.3239
29,3,-135,3.53125,2.84979125,2.5272
29,4,-120,1.4375,0.84894475,0.9074
29,5,-105,0.34375,0,0.0789
29,6,-90,0,0.0842105,0
29,7,-75,0.40625,0.691003,0.4918
29,8,-60,1.34375,1.65854525,1.4893
29,9,-45,3.03125,3.45068525,2.1399
29,10,-30,3.8125,4.343053,2.6564
29,11,-15,4.3125,4.93321675,3.247
29,12,0,4.46875,4.9970335,2.6847
29,13,15,4.3125,4.93309125,3.2536
29,14,30,3.8125,4.344559,2.6582
29,15,45,3.03125,3.44968125,2.1383
29,16,60,2.1875,2.4747345,1.85
29,17,75,1.71875,1.83336675,1.6963
29,18,90,1.8125,1.73284125,1.6686
29,19,105,2.28125,2.2194675,2.3915
29,20,120,1.4375,0.84568175,0.9037
29,21,135,4.71875,4.38076575,4.2459
29,22,150,6.625,6.019231,5.3233
29,23,165,8.53125,7.85372725,6.2671
29,24,180,9.59375,8.8320625,6.5184
30,1,-165,0.5625,1.23636325,0.883
30,2,-150,1.6875,2.6848215,2.2889
30,3,-135,2.6875,3.8994105,3.4065
30,4,-120,4.9375,5.16677225,4.8898
30,5,-105,4.375,4.386978,4.0781
30,6,-90,3,2.920134,2.545
30,7,-75,1.625,1.717844,1.1512
30,8,-60,1.1875,1.632253,1.0398
30,9,-45,1.625,2.44976,1.9792
30,10,-30,2.4375,3.49034325,3.1133
30,11,-15,2.9375,4.1782715,3.7117
30,12,0,2.8125,4.0367075,3.5362
30,13,15,2,3.04594775,2.5993
30,14,30,0.875,1.6557215,1.2848
30,15,45,0.0625,0.4182915,0.2169
30,16,60,0.125,0.065511,0
30,17,75,1.3125,0.922425,1.1152
30,18,90,3.25,2.91229025,3.0613
30,19,105,4.75,4.78487575,4.5312
30,20,120,5.125,5.177377,4.8302
30,21,135,3.8125,3.5931905,3.6083
30,22,150,1.875,1.4248015,1.6265
30,23,165,0.3125,0,0.1073
30,24,180,0,0.16271075,0.0403
31,1,-165,1.71875,1.77111875,1.4541
31,2,-150,0.78125,0.8899205,0.6329
31,3,-135,0.1875,0.29297975,0.1773
31,4,-120,0,6.28E-05,0
31,5,-105,0.40625,0.2649305,0.1887
31,6,-90,1.46875,1.07748025,0.7676
31,7,-75,2.0625,1.59341075,1.799
31,8,-60,2.84375,2.38067225,2.5477
31,9,-45,4.75,4.28789575,4.0825
31,10,-30,6.71875,6.44210325,5.8996
31,11,-15,8.0625,7.77127375,7.3857
31,12,0,8.84375,8.765171,8.5359
31,13,15,8.09375,7.82762325,7.4225
31,14,30,6.71875,6.29614675,5.7907
31,15,45,4.78125,4.407811,4.2212
31,16,60,2.84375,2.38701,2.5512
31,17,75,2.0625,1.59328525,1.799
31,18,90,1.46875,1.073025,0.7604
31,19,105,0.40625,0.264805,0.1887
31,20,120,0,0,0
31,21,135,0.1875,0.27904925,0.1766
31,22,150,0.78125,0.93930475,0.697
31,23,165,1.71875,1.7478385,1.3761
31,24,180,2.9375,2.81603175,2.4492
32,1,-165,0,0.40153725,0.5051
32,2,-150,0.0625,6.27E-05,0.0019
32,3,-135,0.6875,0.10410225,0
32,4,-120,1.4375,0.53004925,0.3057
32,5,-105,2.0625,0.76448325,0.4609
32,6,-90,2.5625,1.18013925,0.8228
32,7,-75,2.6875,1.43829275,1.1173
32,8,-60,2.375,1.44419125,1.056
32,9,-45,2.0625,1.5244485,1.1037
32,10,-30,1.75,1.5932225,1.302
32,11,-15,1.6875,1.91011,1.8931
32,12,0,1.8125,2.1391475,2.2775
32,13,15,1.6875,1.9104865,1.8933
32,14,30,1.75,1.59341075,1.302
32,15,45,2.0625,1.52438575,1.1037
32,16,60,2.375,1.443501,1.0554
32,17,75,2.6875,1.4381045,1.1173
32,18,90,2.5625,1.18202175,0.8248
32,19,105,2.0625,0.76485975,0.4614
32,20,120,1.4375,0.52427625,0.2999
32,21,135,0.6875,0.1113185,0.0064
32,22,150,0.0625,0,0.0019
32,23,165,0,0.40279225,0.5063
32,24,180,0.0625,0.72545275,0.8814
33,1,-165,2.09375,1.505498,1.2483
33,2,-150,4.03125,3.33509975,2.7473
33,3,-135,5.8125,5.23793075,4.5058
33,4,-120,4.8125,4.4684275,4.7467
33,5,-105,4.0625,3.50778775,3.4569
33,6,-90,3.6875,2.9709615,2.7901
33,7,-75,4.09375,3.445226,3.2359
33,8,-60,4.78125,4.1762635,4.2935
33,9,-45,4.03125,3.37576175,3.2578
33,10,-30,4.15625,3.4074505,3.163
33,11,-15,4.8125,4.09562975,4.1379
33,12,0,5.53125,4.9533595,5.2176
33,13,15,5.53125,5.5743335,5.1214
33,14,30,3.46875,3.329515,3.0004
33,15,45,1.53125,1.27715075,1.1962
33,16,60,0.5,0.2832535,0.3378
33,17,75,0.4375,0.4576985,0.4131
33,18,90,0.71875,1.2207385,1.4715
33,19,105,0.46875,0.9024705,1.364
33,20,120,0.125,0.3919365,0.6756
33,21,135,0,0,0.0388
33,22,150,0.5,0.3163855,0
33,23,165,0.84375,0.659126,0.7977
33,24,180,0.96875,0.57510375,0.5872
34,1,-165,2.8125,2.34979925,1.8924
34,2,-150,3.84375,3.07475,2.5076
34,3,-135,5.59375,4.492398,3.8949
34,4,-120,7.4375,6.0005315,5.8584
34,5,-105,9.09375,7.23614175,7.128
34,6,-90,9.6875,7.51035925,7.3559
34,7,-75,8.1875,6.21406975,6.0495
34,8,-60,5.875,4.376436,4.2475
34,9,-45,3.40625,2.33273125,2.3242
34,10,-30,1.375,0.796674,0.8328
34,11,-15,0.3125,0.13133575,0.1454
34,12,0,0,0,0
34,13,15,0.3125,0.1293905,0.1441
34,14,30,1.375,0.794164,0.8266
34,15,45,3.375,2.32896625,2.3105
34,16,60,5.875,4.38691525,4.2501
34,17,75,8.1875,6.213003,6.0449
34,18,90,9.6875,7.494609,7.355
34,19,105,9.09375,7.23250225,7.1254
34,20,120,7.4375,6.0027905,5.8501
34,21,135,5.59375,4.4875035,3.8555
34,22,150,3.84375,3.0816525,2.4812
34,23,165,2.8125,2.34942275,1.8928
34,24,180,2.53125,2.202776,1.8348
35,1,-165,3.5625,2.9975675,2.5211
35,2,-150,4.53125,3.8278755,3.4539
35,3,-135,5.390625,4.740135,4.3861
35,4,-120,5.4375,4.73818975,4.4395
35,5,-105,4.296875,3.6807895,3.5345
35,6,-90,2.484375,2.02149125,2.0284
35,7,-75,0.78125,0.55427075,0.6233
35,8,-60,0,0,0
35,9,-45,0.78125,0.8653225,0.7937
35,10,-30,2.84375,2.89748125,2.6636
35,11,-15,5.015625,4.98831125,4.5249
35,12,0,5.96875,5.8519395,5.3273
35,13,15,5.015625,4.99119775,4.5269
35,14,30,2.84375,2.89710475,2.6629
35,15,45,0.78125,0.86525975,0.7937
35,16,60,0,0,0
35,17,75,0.78125,0.55427075,0.6233
35,18,90,2.484375,2.02149125,2.0284
35,19,105,4.296875,3.6807895,3.5345
35,20,120,5.4375,4.73818975,4.4395
35,21,135,5.390625,4.74057425,4.3865
35,22,150,4.53125,3.8261185,3.4521
35,23,165,3.5625,2.9975675,2.5211
35,24,180,3.1875,2.6787975,2.1482
36,1,-165,1,0.907616,0.0549
36,2,-150,0.84375,0.93202575,0.4533
36,3,-135,0.78125,0.94595625,0.9283
36,4,-120,0.6875,0.8236565,1.2669
36,5,-105,0.46875,0.510032,1.3285
36,6,-90,0.15625,0.15919675,1.1705
36,7,-75,0,0,1.0323
36,8,-60,0.09375,0.23738325,1.0439
36,9,-45,0.53125,0.880759,1.2908
36,10,-30,1.15625,1.74338325,1.7781
36,11,-15,1.8125,2.568985,2.3665
36,12,0,2.28125,3.1077565,2.8598
36,13,15,1.8125,2.56729075,2.3636
36,14,30,1.15625,1.7433205,1.7781
36,15,45,0.53125,0.88101,1.2908
36,16,60,0.09375,0.23738325,1.0439
36,17,75,0,0.00018825,1.0323
36,18,90,0.15625,0.1592595,1.1705
36,19,105,0.46875,0.510032,1.3285
36,20,120,0.6875,0.823782,1.2669
36,21,135,0.78125,0.946772,0.9291
36,22,150,0.84375,0.93227675,0.4537
36,23,165,1,0.90742775,0.0549
36,24,180,1.375,1.02878625,0
37,1,-165,11.34375,10.6879565,10.5977
37,2,-150,8.84375,7.45175075,6.6732
37,3,-135,5.96875,4.70380275,4.2495
37,4,-120,4.0625,2.905827,2.6586
37,5,-105,3.0625,1.9990895,1.8798
37,6,-90,2.875,1.896054,1.8247
37,7,-75,3.3125,2.48446075,2.4012
37,8,-60,4,3.3519795,3.1985
37,9,-45,4.125,3.981864,4.1962
37,10,-30,3.65625,3.482123,3.4197
37,11,-15,3.25,2.9551485,2.6064
37,12,0,0,0,0
37,13,15,0.15625,0.4710015,0.3474
37,14,30,3.65625,3.4812445,3.4182
37,15,45,4.125,3.98205225,4.1968
37,16,60,4,3.35819175,3.2289
37,17,75,3.3125,2.48320575,2.3993
37,18,90,2.875,1.8981875,1.8277
37,19,105,3.0625,1.998462,1.879
37,20,120,4.0625,2.90463475,2.6575
37,21,135,6,4.7427705,4.2556
37,22,150,8.78125,7.40431175,6.6889
37,23,165,11.40625,10.731756,10.4448
37,24,180,12.21875,11.73318325,11.3205
38,1,-165,12.78125,11.81413075,10.4223
38,2,-150,9.6875,8.92198325,8.265
38,3,-135,7.9375,6.907771,6.4115
38,4,-120,7.15625,5.85564175,5.4874
38,5,-105,6.9375,5.40936375,5.2598
38,6,-90,6.125,4.73191475,4.8589
38,7,-75,4.46875,3.4257735,3.9176
38,8,-60,2.78125,2.06114925,2.4798
38,9,-45,1.34375,0.91684025,1.1912
38,10,-30,0.40625,0.221884,0.3376
38,11,-15,0,0,0
38,12,0,0.15625,0.4170365,0.4568
38,13,15,0,0.00069025,0.0001
38,14,30,0.40625,0.219374,0.3352
38,15,45,1.34375,0.91834625,1.1937
38,16,60,2.78125,2.06077275,2.4795
38,17,75,4.46875,3.4335545,3.928
38,18,90,6.125,4.73040875,4.8564
38,19,105,6.9375,5.40861075,5.2598
38,20,120,7.15625,5.86041075,5.4932
38,21,135,7.9375,6.90871225,6.4068
38,22,150,9.6875,8.93214875,8.2752
38,23,165,12.78125,11.8096755,10.4157
38,24,180,14.84375,14.1976895,12.4866
39,1,-165,2.75,2.22078525,2.6861
39,2,-150,3.15625,2.7377825,3.1766
39,3,-135,3.46875,3.18751175,3.6312
39,4,-120,3.03125,2.7882335,2.8675
39,5,-105,1.5,1.39411675,1.5547
39,6,-90,0.21875,0.218621,0.3541
39,7,-75,0,0,0
39,8,-60,0.875,0.8334455,0.5746
39,9,-45,2.53125,2.50316025,1.9316
39,10,-30,4.46875,4.596061,3.8037
39,11,-15,6.03125,6.3546925,5.4658
39,12,0,6.78125,7.17916475,6.2924
39,13,15,6.03125,6.35412775,5.4654
39,14,30,4.46875,4.5961865,3.8037
39,15,45,2.53125,2.50316025,1.9316
39,16,60,0.875,0.83338275,0.5746
39,17,75,0,6.28E-05,0
39,18,90,0.21875,0.218872,0.3542
39,19,105,1.5,1.3944305,1.5547
39,20,120,3.03125,2.7884845,2.8678
39,21,135,3.46875,3.18738625,3.6312
39,22,150,3.15625,2.73734325,3.1759
39,23,165,2.75,2.2207225,2.6861
39,24,180,2.5625,2.00329375,2.4894
40,1,-165,0,0.78180225,2.511
40,2,-150,0.15625,1.20323125,2.8973
40,3,-135,0.5,1.71640075,3.307
40,4,-120,0.90625,2.0364885,3.3405
40,5,-105,1.0625,1.75204275,2.5018
40,6,-90,0.65625,0.8989565,1.0634
40,7,-75,0.15625,0.02026825,0
40,8,-60,0.25,0,0.0709
40,9,-45,1.0625,0.941501,1.2226
40,10,-30,2.15625,2.239924,2.7185
40,11,-15,3.09375,3.3040385,3.9358
40,12,0,3.6875,3.89683775,4.6542
40,13,15,3.6875,3.8803345,4.5055
40,14,30,3.15625,3.24260625,3.7099
40,15,45,2.125,2.04207325,2.5265
40,16,60,1,0.8118595,1.283
40,17,75,0.375,0.32799425,0.9565
40,18,90,0.375,0.802949,1.7024
40,19,105,0.6875,1.501482,2.6986
40,20,120,1,2.12088725,3.4476
40,21,135,1.15625,2.25868625,3.4819
40,22,150,0.9375,1.80236825,2.9888
40,23,165,0.5,1.13508475,2.5273
40,24,180,0.125,0.7099535,2.3487
41,1,-165,0.46875,0.45751025,0.5522
41,2,-150,1.65625,1.409114,1.5765
41,3,-135,3.59375,3.00440725,3.1034
41,4,-120,6.0625,5.1132465,4.9639
41,5,-105,8.6875,7.377141,6.8796
41,6,-90,8.40625,7.319662,5.7632
41,7,-75,6.09375,5.023263,3.603
41,8,-60,4.46875,3.4784835,2.2141
41,9,-45,3.65625,2.7350215,1.5493
41,10,-30,3.53125,2.7581135,1.6503
41,11,-15,3.84375,3.271785,2.1593
41,12,0,4.34375,4.28676625,3.1859
41,13,15,3.84375,3.27247525,2.16
41,14,30,3.53125,2.75805075,1.6504
41,15,45,3.65625,2.724103,1.5382
41,16,60,4.46875,3.4237655,2.1037
41,17,75,6.09375,5.02771825,3.6048
41,18,90,8.40625,7.32261125,5.7668
41,19,105,8.6875,7.3765135,6.8836
41,20,120,6.0625,5.10640675,4.9633
41,21,135,3.59375,3.00265025,3.1048
41,22,150,1.65625,1.408612,1.588
41,23,165,0.46875,0.450796,0.5464
41,24,180,0,0,0
42,1,-165,4.75,4.248175,4.4335
42,2,-150,4.3125,4.121169,4.4948
42,3,-135,5.09375,4.02233775,4.3929
42,4,-120,2.90625,2.90212475,2.8952
42,5,-105,1.125,1.36462425,1.3738
42,6,-90,0.09375,0.30038425,0.406
42,7,-75,0,0,0
42,8,-60,0.6875,0.4275785,0.2663
42,9,-45,1.75,1.27508,1.0472
42,10,-30,2.4375,1.151086,1.3665
42,11,-15,3.28125,2.385755,2.4401
42,12,0,3.9375,2.91818875,3.1104
42,13,15,4.75,4.228346,4.4127
42,14,30,4.375,4.14131175,4.489
42,15,45,5.28125,4.0843975,4.4989
42,16,60,2.875,2.83184475,2.7963
42,17,75,1.03125,1.24037925,1.2312
42,18,90,0.0625,0.228159,0.3504
42,19,105,0,0.01361675,0.0026
42,20,120,0.59375,0.3957015,0.2609
42,21,135,1.53125,1.1542235,0.9779
42,22,150,2.46875,1.8660595,1.7308
42,23,165,3.21875,2.355635,2.3793
42,24,180,3.96875,2.969079,3.1347
43,1,-165,0.15625,0.2872695,0.3085
43,2,-150,0,0,0.0813
43,3,-135,0.625,0.473637,0.6163
43,4,-120,1.875,1.56630275,1.7798
43,5,-105,3.375,2.93387625,3.2539
43,6,-90,4.375,3.876193,4.375
43,7,-75,3.6875,3.30435225,3.5993
43,8,-60,2.21875,2.0588275,2.1304
43,9,-45,0.9375,1.015044,0.875
43,10,-30,0.21875,0.49716825,0.1578
43,11,-15,0.09375,0.53946175,0
43,12,0,0.25,0.74503075,0.104
43,13,15,0.09375,0.53946175,0
43,14,30,0.21875,0.49716825,0.1578
43,15,45,0.9375,1.015295,0.875
43,16,60,2.21875,2.05889025,2.1304
43,17,75,3.6875,3.31175675,3.6045
43,18,90,4.375,3.87675775,4.3758
43,19,105,3.375,2.9363235,3.2564
43,20,120,1.875,1.56630275,1.7798
43,21,135,0.625,0.47332325,0.6156
43,22,150,0,0.00094125,0.0817
43,23,165,0.15625,0.28733225,0.3085
43,24,180,1,1.24288925,1.1509
44,1,-165,1.28125,1.057212,1.1812
44,2,-150,3.6875,3.23193875,3.2513
44,3,-135,6.40625,5.75543,5.39
44,4,-120,7.6875,7.3878085,6.7792
44,5,-105,5.15625,6.36379125,5.9577
44,6,-90,2.65625,3.895018,3.1372
44,7,-75,0.90625,2.15364275,1.0219
44,8,-60,2.9375,3.40952125,3.2879
44,9,-45,3.84375,3.99560625,4.122
44,10,-30,5.5625,5.47738475,5.472
44,11,-15,7.375,7.0241095,6.5116
44,12,0,7,6.522737,6.2563
44,13,15,5.09375,4.78155,4.7699
44,14,30,2.78125,2.75165025,2.7274
44,15,45,0.9375,1.07710375,0.9267
44,16,60,0.1875,0.367213,0
44,17,75,0.71875,0.85409025,0.4215
44,18,90,2.375,2.38129975,1.9832
44,19,105,4.9375,5.033805,4.5318
44,20,120,6.0625,6.4257255,5.7705
44,21,135,3.28125,3.1735185,2.6804
44,22,150,1.1875,1.1366535,0.7943
44,23,165,0.0625,0.08615575,0.0117
44,24,180,0,0,0.0455
45,1,-165,2.0625,3.77253,3.8292
45,2,-150,1,2.2207225,2.0591
45,3,-135,0.3125,1.00149,0.8428
45,4,-120,0.125,0.3633225,0.4103
45,5,-105,0.1875,0.1173425,0.4259
45,6,-90,0.1875,0.03514,0.3539
45,7,-75,0.0625,0,0.1091
45,8,-60,0,0.2277825,0
45,9,-45,0.25,0.9538,0.5891
45,10,-30,1,2.2684125,2.0428
45,11,-15,2.0625,3.861635,3.9373
45,12,0,2.6875,4.7357425,5.0814
45,13,15,2.0625,3.861635,3.9373
45,14,30,1,2.267785,2.0428
45,15,45,0.25,0.9544275,0.5891
45,16,60,0,0.227155,0
45,17,75,0.0625,0,0.1083
45,18,90,0.1875,0.0345125,0.3539
45,19,105,0.1875,0.116715,0.4259
45,20,120,0.125,0.3633225,0.4103
45,21,135,0.3125,1.000235,0.8413
45,22,150,1,2.222605,2.0602
45,23,165,2.0625,3.77253,3.8292
45,24,180,2.625,4.6114975,4.9108
46,1,-165,4.3125,4.484115,4.4461
46,2,-150,5.09375,4.96019925,5.3079
46,3,-135,6.125,5.67504725,6.2098
46,4,-120,2.5625,3.297638,3.0392
46,5,-105,1.4375,2.2124395,1.8381
46,6,-90,0.65625,1.187983,0.6213
46,7,-75,0.53125,0.5902265,0.0421
46,8,-60,1.0625,0.896572,0.3253
46,9,-45,2.90625,1.81931075,2.0882
46,10,-30,4.59375,3.64470825,3.1708
46,11,-15,6.65625,5.34128,4.9045
46,12,0,9.375,7.44321675,7.7715
46,13,15,5.8125,4.47024725,4.6917
46,14,30,3.5625,2.4598,2.6015
46,15,45,1.53125,0.80778075,0.8684
46,16,60,0.34375,0,0
46,17,75,0,0.12066825,0.0136
46,18,90,0.6875,1.09467375,0.7946
46,19,105,1.90625,2.48320575,2.0274
46,20,120,3.0625,3.74510825,3.2644
46,21,135,2.84375,3.7001165,3.6294
46,22,150,2.0625,2.81101175,2.8327
46,23,165,1.4375,2.0465285,2.1305
46,24,180,1.25,1.670154,1.8118
47,1,-165,0.71875,0.55138425,0.3447
47,2,-150,2.15625,1.63796325,1.368
47,3,-135,3.9375,2.92094975,2.8891
47,4,-120,5.65625,4.20682275,4.7564
47,5,-105,7.1875,5.39279775,6.54
47,6,-90,8.09375,6.243123,7.8819
47,7,-75,8,6.49086,8.1641
47,8,-60,7.5,6.43595375,7.2651
47,9,-45,6.90625,6.3549435,6.9749
47,10,-30,6.65625,6.5002725,7.0761
47,11,-15,6.53125,6.67051325,7.4504
47,12,0,6.375,6.61579525,7.6959
47,13,15,6.53125,6.670325,7.4504
47,14,30,6.65625,6.50008425,7.0761
47,15,45,6.90625,6.3534375,6.9736
47,16,60,7.5,6.43695775,7.265
47,17,75,7.96875,6.50259425,8.2113
47,18,90,8.09375,6.24406425,7.8832
47,19,105,7.1875,5.393488,6.5406
47,20,120,5.65625,4.207011,4.7564
47,21,135,3.9375,2.92415,2.8915
47,22,150,2.15625,1.635265,1.3649
47,23,165,0.71875,0.551447,0.3447
47,24,180,0,0,0
48,1,-165,0.96875,1.1439325,0.9133
48,2,-150,0.0625,0.17337825,0.1254
48,3,-135,0.125,0.030371,0.0243
48,4,-120,0.84375,0.51273025,0.4858
48,5,-105,1.75,1.14713275,0.9574
48,6,-90,2.09375,1.43804175,1.1548
48,7,-75,1.53125,1.077543,0.9918
48,8,-60,0.5625,0.37580975,0.4133
48,9,-45,0,0.00207075,0.0021
48,10,-30,0.28125,0.3964545,0.2649
48,11,-15,1.40625,1.54848175,1.1792
48,12,0,3.1875,3.2099135,2.6035
48,13,15,1.40625,1.54873275,1.1791
48,14,30,0.28125,0.398337,0.2662
48,15,45,0,0,0
48,16,60,0.5625,0.37493125,0.4125
48,17,75,1.53125,1.07572325,0.9896
48,18,90,2.09375,1.43866925,1.1556
48,19,105,1.75,1.14399525,0.9545
48,20,120,0.84375,0.51837775,0.4926
48,21,135,0.125,0.03068475,0.0243
48,22,150,0.0625,0.17576275,0.1273
48,23,165,0.96875,1.143556,0.913
48,24,180,2.71875,2.80297975,2.2962
49,1,-165,4.5,4.040347,3.3951
49,2,-150,3.125,2.79068075,2.5949
49,3,-135,1.78125,1.52112275,1.6239
49,4,-120,0.75,0.59116775,0.8192
49,5,-105,0.125,0.10221975,0.3012
49,6,-90,0,0.0001255,0.0223
49,7,-75,0.25,0.23474775,0.0005
49,8,-60,0.6875,0.56907975,0.0643
49,9,-45,1.28125,0.975888,0.2515
49,10,-30,1.90625,1.36926775,0.5271
49,11,-15,2.34375,1.627735,0.8473
49,12,0,2.96875,2.0997405,1.2958
49,13,15,2.34375,1.62779775,0.8475
49,14,30,1.90625,1.3693305,0.5271
49,15,45,1.28125,0.975637,0.2514
49,16,60,0.6875,0.5724055,0.0692
49,17,75,0.25,0.235438,0
49,18,90,0,0,0.0223
49,19,105,0.125,0.10234525,0.3012
49,20,120,0.75,0.593615,0.8219
49,21,135,1.8125,1.5209345,1.6236
49,22,150,3.125,2.79218675,2.5957
49,23,165,4.5,4.03940575,3.3936
49,24,180,5.15625,4.62549075,3.6489
50,1,-165,0.1875,0.087097,0.1978
50,2,-150,0.90625,0.49666625,0.828
50,3,-135,2.15625,1.3472425,1.8969
50,4,-120,3.71875,2.41317675,3.2123
50,5,-105,7.78125,5.8012375,7.2392
50,6,-90,7.71875,5.87848275,7.4516
50,7,-75,7,5.48240475,7.1184
50,8,-60,6.25,5.0560185,6.6887
50,9,-45,4.3125,3.1843115,4.4431
50,10,-30,6.5625,5.757187,6.9386
50,11,-15,7.90625,7.1970485,8.1137
50,12,0,9.46875,8.9595705,9.832
50,13,15,7.90625,7.20978675,8.1329
50,14,30,4.84375,4.00213225,4.9231
50,15,45,4.3125,3.18412325,4.4429
50,16,60,6.25,5.05595575,6.6888
50,17,75,7,5.4819655,7.118
50,18,90,7.71875,5.87710225,7.4503
50,19,105,7.78125,5.80192775,7.2399
50,20,120,3.71875,2.4117335,3.2111
50,21,135,2.15625,1.35709425,1.9075
50,22,150,0.90625,0.48047675,0.8141
50,23,165,0.1875,0.08163775,0.1926
50,24,180,0,0,0
51,1,-165,5,5.04654325,4.8365
51,2,-150,3.4375,2.935696,3.2916
51,3,-135,3.5,2.7367785,2.9639
51,4,-120,3.96875,2.840818,2.98
51,5,-105,4.4375,2.9169965,2.981
51,6,-90,4.53125,2.889512,2.9415
51,7,-75,3.8125,2.629727,2.5389
51,8,-60,3.875,2.760247,2.958
51,9,-45,3.8125,3.1172945,3.3155
51,10,-30,4.46875,4.11106625,4.2387
51,11,-15,6.03125,6.02581975,5.8498
51,12,0,2.90625,3.59651625,3.282
51,13,15,0.96875,1.45372925,1.297
51,14,30,0,0.2315475,0.1945
51,15,45,0.03125,0,0
51,16,60,0.8125,0.530614,0.4233
51,17,75,1.90625,1.3221425,1.0301
51,18,90,2.75,2.01760075,1.5521
51,19,105,3.09375,2.4694635,1.8283
51,20,120,2.5625,2.16456125,2.2842
51,21,135,1.4375,1.2506075,1.5396
51,22,150,0.875,0.8565375,1.238
51,23,165,1.25,1.35709425,1.6149
51,24,180,2.71875,2.8384335,2.8496
52,1,-165,0.09375,0.11577375,0.4903
52,2,-150,0.65625,0.583073,1.2897
52,3,-135,1.53125,1.26171425,2.3852
52,4,-120,2.46875,2.0256955,3.5894
52,5,-105,3.3125,2.72805625,4.4973
52,6,-90,3.9375,3.183684,5.1182
52,7,-75,4.34375,3.442716,5.2839
52,8,-60,4.34375,3.6298365,5.3622
52,9,-45,4.53125,4.161329,5.4734
52,10,-30,5,5.033554,5.7941
52,11,-15,5.46875,5.89893925,6.2913
52,12,0,5.75,6.28635775,6.4323
52,13,15,5.46875,5.90835175,6.3165
52,14,30,5,5.03386775,5.8065
52,15,45,4.53125,4.16804325,5.4707
52,16,60,4.375,3.66052125,5.2949
52,17,75,4.34375,3.43273875,5.3224
52,18,90,3.9375,3.172138,5.1642
52,19,105,3.3125,2.72115375,4.521
52,20,120,2.46875,2.027327,3.5886
52,21,135,1.53125,1.2598945,2.3965
52,22,150,0.65625,0.565252,1.331
52,23,165,0.09375,0.11527175,0.4952
52,24,180,0,0,0
53,1,-165,3.875,3.31953775,3.7004
53,2,-150,3.78125,3.5030815,3.9779
53,3,-135,4.3125,4.09086075,4.3951
53,4,-120,4.96875,4.684664,4.7994
53,5,-105,3.1875,3.1190515,3.8344
53,6,-90,1.03125,0.9248095,0.605
53,7,-75,0,0,0.0169
53,8,-60,0.28125,0.222135,0.5137
53,9,-45,1.3125,1.16972275,0.3186
53,10,-30,3.3125,3.42696575,2.6405
53,11,-15,4.28125,4.359368,3.2509
53,12,0,5.125,4.99195075,3.8585
53,13,15,4.28125,4.34713175,3.2451
53,14,30,3.3125,3.447234,2.6189
53,15,45,1.3125,1.19281475,0.3346
53,16,60,0.28125,0.23261425,0.5096
53,17,75,0,0.00997725,0
53,18,90,1.03125,0.92619,0.6029
53,19,105,5.3125,5.18245975,4.8319
53,20,120,4.96875,4.662827,4.7835
53,21,135,4.3125,4.08533875,4.3907
53,22,150,4.03125,3.70745825,3.9463
53,23,165,3.84375,3.29054725,3.7166
53,24,180,4.40625,3.6486615,3.8875
54,1,-165,0,0.002259,0.0025
54,2,-150,0.5,0.44081875,0.3756
54,3,-135,1.875,1.557706,1.3747
54,4,-120,3.625,3.00277575,2.6563
54,5,-105,5.125,4.24535125,3.7589
54,6,-90,5.6875,4.78613075,4.2814
54,7,-75,4.9375,4.338284,4.0093
54,8,-60,3.5,3.19504175,3.0899
54,9,-45,2.125,2.002729,2.0248
54,10,-30,1.3125,1.2711895,1.32
54,11,-15,1.125,1.154851,1.1878
54,12,0,1.6875,1.662122,1.6433
54,13,15,1.125,1.151337,1.1842
54,14,30,1.3125,1.2709385,1.3201
54,15,45,2.125,2.009506,2.0321
54,16,60,3.5,3.196987,3.0919
54,17,75,4.9375,4.343806,4.0151
54,18,90,5.6875,4.78462475,4.2799
54,19,105,5.125,4.245916,3.759
54,20,120,3.625,2.99926175,2.6473
54,21,135,1.875,1.5656125,1.3817
54,22,150,0.5,0.44019125,0.3749
54,23,165,0,0,0
54,24,180,0.4375,0.47941,0.4639
55,1,-165,0.9375,0.98699475,1.2593
55,2,-150,1.34375,1.05438825,1.0349
55,3,-135,2.21875,1.4767585,1.1439
55,4,-120,3.5625,2.33938275,1.6617
55,5,-105,5.34375,3.6283305,2.516
55,6,-90,7.09375,5.21722325,3.4252
55,7,-75,5.25,3.809427,2.462
55,8,-60,3.375,2.3660515,1.4791
55,9,-45,1.84375,1.238685,0.7151
