mol_id,conf_id,scan,b3lyp_relative_energy,wb97m_relative_energy,resff_relative_energy
27,4,-120,3.71875,4.12876175,5.501953
27,5,-105,4.625,5.594539,9.801758
27,6,-90,5.8125,6.724792,12.612305
27,7,-75,9.03125,9.573391,12.783203
27,8,-60,5.5625,6.14178175,8.453125
27,9,-45,2.875,3.31953775,4.727539
27,10,-30,1.03125,1.4963365,2.3183594
27,11,-15,0.1875,0.34568975,0.5888672
27,12,0,0,0,0
27,13,15,0.1875,0.34481125,0.58691406
27,14,30,1.03125,1.492195,2.3251953
27,15,45,2.875,3.29908125,4.713867
27,16,60,5.5625,6.1383305,8.448242
27,17,75,9.03125,9.5700025,12.801758
27,18,90,5.8125,6.7374675,12.615234
27,19,105,4.625,5.597049,9.806641
27,20,120,3.71875,4.13177375,5.506836
27,21,135,2.46875,2.7146905,2.9042969
27,22,150,1.09375,1.58989675,1.7685547
27,23,165,0.75,1.04359525,0.9667969
27,24,180,1.03125,1.06919725,0.9785156
28,1,-165,6.40625,5.61330125,5.970703
28,2,-150,6.6875,6.0695565,6.2822266
28,3,-135,7.4375,6.815905,6.4833984
28,4,-120,4.09375,3.34225325,3.8613281
28,5,-105,1.40625,1.17537025,1.1865234
28,6,-90,0,0.00119225,0.005859375
28,7,-75,6.5,5.3100305,4.875
28,8,-60,0.46875,0.229163,1.2529297
28,9,-45,5.3125,4.87925175,4.8916016
28,10,-30,6.90625,6.63763225,6.663086
28,11,-15,8.21875,8.160261,8.616211
28,12,0,9.125,9.034494,9.987305
28,13,15,8.21875,8.171305,8.631836
28,14,30,6.90625,6.6420875,6.6796875
28,15,45,5.3125,4.87536125,4.879883
28,16,60,0.46875,0.21780525,1.2363281
28,17,75,6.46875,5.3153015,4.899414
28,18,90,0,0,0
28,19,105,1.40625,1.18001375,1.21875
28,20,120,4.125,3.36961225,3.8085938
28,21,135,7.4375,6.821427,6.4941406
28,22,150,6.6875,6.06698375,6.28125
28,23,165,6.40625,5.6157485,5.9570312
28,24,180,6.53125,5.55720275,5.873047
29,1,-165,8.53125,7.854041,8.135742
29,2,-150,6.625,6.0198585,6.555664
29,3,-135,3.53125,2.84979125,3.5634766
29,4,-120,1.4375,0.84894475,1.2431641
29,5,-105,0.34375,0,0.18066406
29,6,-90,0,0.0842105,0
29,7,-75,0.40625,0.691003,0.33691406
29,8,-60,1.34375,1.65854525,1.2773438
29,9,-45,3.03125,3.45068525,1.7353516
29,10,-30,3.8125,4.343053,2.5410156
29,11,-15,4.3125,4.93321675,3.1591797
29,12,0,4.46875,4.9970335,2.8652344
29,13,15,4.3125,4.93309125,3.163086
29,14,30,3.8125,4.344559,2.5410156
29,15,45,3.03125,3.44968125,1.7363281
29,16,60,2.1875,2.4747345,1.1865234
29,17,75,1.71875,1.83336675,0.99316406
29,18,90,1.8125,1.73284125,1.1542969
29,19,105,2.28125,2.2194675,2.1445312
29,20,120,1.4375,0.84568175,1.2353516
29,21,135,4.71875,4.38076575,5.0751953
29,22,150,6.625,6.019231,6.5527344
29,23,165,8.53125,7.85372725,8.136719
29,24,180,9.59375,8.8320625,9.05957
30,1,-165,0.5625,1.23636325,1.4365234
30,2,-150,1.6875,2.6848215,3.3242188
30,3,-135,2.6875,3.8994105,4.8046875
30,4,-120,4.9375,5.16677225,4.3964844
30,5,-105,4.375,4.386978,4.2871094
30,6,-90,3,2.920134,2.7871094
30,7,-75,1.625,1.717844,1.2851562
30,8,-60,1.1875,1.632253,1.4863281
30,9,-45,1.625,2.44976,3.2734375
30,10,-30,2.4375,3.49034325,5.147461
30,11,-15,2.9375,4.1782715,5.689453
30,12,0,2.8125,4.0367075,5.0625
30,13,15,2,3.04594775,3.7958984
30,14,30,0.875,1.6557215,2.0078125
30,15,45,0.0625,0.4182915,0.49121094
30,16,60,0.125,0.065511,0.18261719
30,17,75,1.3125,0.922425,1.4892578
30,18,90,3.25,2.91229025,3.727539
30,19,105,4.75,4.78487575,5.060547
30,20,120,5.125,5.177377,5.3291016
30,21,135,3.8125,3.5931905,4.229492
30,22,150,1.875,1.4248015,2.0820312
30,23,165,0.3125,0,0
30,24,180,0,0.16271075,0.20019531
31,1,-165,1.71875,1.77111875,2.600586
31,2,-150,0.78125,0.8899205,1.4511719
31,3,-135,0.1875,0.29297975,0.5996094
31,4,-120,0,6.28E-05,0.040039062
31,5,-105,0.40625,0.2649305,0
31,6,-90,1.46875,1.07748025,0.19628906
31,7,-75,2.0625,1.59341075,1.4404297
31,8,-60,2.84375,2.38067225,1.7695312
31,9,-45,4.75,4.28789575,3.024414
31,10,-30,6.71875,6.44210325,4.7021484
31,11,-15,8.0625,7.77127375,6.017578
31,12,0,8.84375,8.765171,7.3095703
31,13,15,8.09375,7.82762325,6.073242
31,14,30,6.71875,6.29614675,4.5742188
31,15,45,4.78125,4.407811,3.1435547
31,16,60,2.84375,2.38701,1.7763672
31,17,75,2.0625,1.59328525,1.4414062
31,18,90,1.46875,1.073025,0.17578125
31,19,105,0.40625,0.264805,0
31,20,120,0,0,0.0390625
31,21,135,0.1875,0.27904925,0.57128906
31,22,150,0.78125,0.93930475,1.5615234
31,23,165,1.71875,1.7478385,2.5185547
31,24,180,2.9375,2.81603175,3.6298828
32,1,-165,0,0.40153725,0.6689453
32,2,-150,0.0625,6.27E-05,0.043945312
32,3,-135,0.6875,0.10410225,0
32,4,-120,1.4375,0.53004925,0.13085938
32,5,-105,2.0625,0.76448325,0.4970703
32,6,-90,2.5625,1.18013925,1.2138672
32,7,-75,2.6875,1.43829275,1.7314453
32,8,-60,2.375,1.44419125,1.8398438
32,9,-45,2.0625,1.5244485,1.8027344
32,10,-30,1.75,1.5932225,1.4941406
32,11,-15,1.6875,1.91011,1.6123047
32,12,0,1.8125,2.1391475,1.7255859
32,13,15,1.6875,1.9104865,1.6132812
32,14,30,1.75,1.59341075,1.4941406
32,15,45,2.0625,1.52438575,1.8017578
32,16,60,2.375,1.443501,1.8398438
32,17,75,2.6875,1.4381045,1.7314453
32,18,90,2.5625,1.18202175,1.2177734
32,19,105,2.0625,0.76485975,0.49902344
32,20,120,1.4375,0.52427625,0.13085938
32,21,135,0.6875,0.1113185,0.001953125
32,22,150,0.0625,0,0.044921875
32,23,165,0,0.40279225,0.6738281
32,24,180,0.0625,0.72545275,1.0869141
33,1,-165,2.09375,1.505498,2.6367188
33,2,-150,4.03125,3.33509975,4.7578125
33,3,-135,5.8125,5.23793075,7.0625
33,4,-120,4.8125,4.4684275,5.3652344
33,5,-105,4.0625,3.50778775,4.1259766
33,6,-90,3.6875,2.9709615,3.3173828
33,7,-75,4.09375,3.445226,3.321289
33,8,-60,4.78125,4.1762635,4.3203125
33,9,-45,4.03125,3.37576175,4.2216797
33,10,-30,4.15625,3.4074505,4.774414
33,11,-15,4.8125,4.09562975,6.0507812
33,12,0,5.53125,4.9533595,7.4658203
33,13,15,5.53125,5.5743335,6.0898438
33,14,30,3.46875,3.329515,3.6855469
33,15,45,1.53125,1.27715075,1.7373047
33,16,60,0.5,0.2832535,0.5986328
33,17,75,0.4375,0.4576985,0.26367188
33,18,90,0.71875,1.2207385,1.6396484
33,19,105,0.46875,0.9024705,1.515625
33,20,120,0.125,0.3919365,0.9980469
33,21,135,0,0,0.28320312
33,22,150,0.5,0.3163855,0
33,23,165,0.84375,0.659126,0.8964844
33,24,180,0.96875,0.57510375,1.453125
34,1,-165,2.8125,2.34979925,0.46777344
34,2,-150,3.84375,3.07475,1.4726562
34,3,-135,5.59375,4.492398,3.1855469
34,4,-120,7.4375,6.0005315,5.6259766
34,5,-105,9.09375,7.23614175,7.09375
34,6,-90,9.6875,7.51035925,7.848633
34,7,-75,8.1875,6.21406975,5.9765625
34,8,-60,5.875,4.376436,3.9013672
34,9,-45,3.40625,2.33273125,1.9082031
34,10,-30,1.375,0.796674,0.6191406
34,11,-15,0.3125,0.13133575,0.10644531
34,12,0,0,0,0
34,13,15,0.3125,0.1293905,0.099609375
34,14,30,1.375,0.794164,0.6142578
34,15,45,3.375,2.32896625,1.890625
34,16,60,5.875,4.38691525,3.9101562
34,17,75,8.1875,6.213003,5.963867
34,18,90,9.6875,7.494609,7.8476562
34,19,105,9.09375,7.23250225,7.084961
34,20,120,7.4375,6.0027905,5.6191406
34,21,135,5.59375,4.4875035,3.140625
34,22,150,3.84375,3.0816525,1.4560547
34,23,165,2.8125,2.34942275,0.46679688
34,24,180,2.53125,2.202776,0.20507812
35,1,-165,3.5625,2.9975675,2.8911133
35,2,-150,4.53125,3.8278755,4.284668
35,3,-135,5.390625,4.740135,5.508789
35,4,-120,5.4375,4.73818975,5.482422
35,5,-105,4.296875,3.6807895,4.1308594
35,6,-90,2.484375,2.02149125,2.1347656
35,7,-75,0.78125,0.55427075,0.5473633
35,8,-60,0,0,0.000488281
35,9,-45,0.78125,0.8653225,1.0473633
35,10,-30,2.84375,2.89748125,3.1748047
35,11,-15,5.015625,4.98831125,5.5512695
35,12,0,5.96875,5.8519395,6.699707
35,13,15,5.015625,4.99119775,5.5566406
35,14,30,2.84375,2.89710475,3.1733398
35,15,45,0.78125,0.86525975,1.0463867
35,16,60,0,0,0
35,17,75,0.78125,0.55427075,0.5473633
35,18,90,2.484375,2.02149125,2.1347656
35,19,105,4.296875,3.6807895,4.1313477
35,20,120,5.4375,4.73818975,5.482422
35,21,135,5.390625,4.74057425,5.512207
35,22,150,4.53125,3.8261185,4.283203
35,23,165,3.5625,2.9975675,2.8896484
35,24,180,3.1875,2.6787975,2.3076172
36,1,-165,1,0.907616,1.8183594
36,2,-150,0.84375,0.93202575,1.7402344
36,3,-135,0.78125,0.94595625,1.7177734
36,4,-120,0.6875,0.8236565,1.546875
36,5,-105,0.46875,0.510032,1.0976562
36,6,-90,0.15625,0.15919675,0.4326172
36,7,-75,0,0,0
36,8,-60,0.09375,0.23738325,0.18945312
36,9,-45,0.53125,0.880759,0.9550781
36,10,-30,1.15625,1.74338325,1.8662109
36,11,-15,1.8125,2.568985,2.6845703
36,12,0,2.28125,3.1077565,3.2548828
36,13,15,1.8125,2.56729075,2.678711
36,14,30,1.15625,1.7433205,1.8652344
36,15,45,0.53125,0.88101,0.9550781
36,16,60,0.09375,0.23738325,0.18847656
36,17,75,0,0.00018825,0
36,18,90,0.15625,0.1592595,0.43066406
36,19,105,0.46875,0.510032,1.0966797
36,20,120,0.6875,0.823782,1.5458984
36,21,135,0.78125,0.946772,1.7197266
36,22,150,0.84375,0.93227675,1.7382812
36,23,165,1,0.90742775,1.8183594
36,24,180,1.375,1.02878625,2.1103516
37,1,-165,11.34375,10.6879565,10.930664
37,2,-150,8.84375,7.45175075,7.506836
37,3,-135,5.96875,4.70380275,4.861328
37,4,-120,4.0625,2.905827,2.790039
37,5,-105,3.0625,1.9990895,1.6552734
37,6,-90,2.875,1.896054,1.3623047
37,7,-75,3.3125,2.48446075,1.5546875
37,8,-60,4,3.3519795,2.116211
37,9,-45,4.125,3.981864,3.274414
37,10,-30,3.65625,3.482123,2.6621094
37,11,-15,3.25,2.9551485,2.1523438
37,12,0,0,0,0
37,13,15,0.15625,0.4710015,0.20996094
37,14,30,3.65625,3.4812445,2.65625
37,15,45,4.125,3.98205225,3.2714844
37,16,60,4,3.35819175,2.1767578
37,17,75,3.3125,2.48320575,1.546875
37,18,90,2.875,1.8981875,1.3603516
37,19,105,3.0625,1.998462,1.6464844
37,20,120,4.0625,2.90463475,2.7949219
37,21,135,6,4.7427705,4.794922
37,22,150,8.78125,7.40431175,7.614258
37,23,165,11.40625,10.731756,10.424805
37,24,180,12.21875,11.73318325,11.086914
38,1,-165,12.78125,11.81413075,10.214844
38,2,-150,9.6875,8.92198325,8.21875
38,3,-135,7.9375,6.907771,6.1220703
38,4,-120,7.15625,5.85564175,5.1933594
38,5,-105,6.9375,5.40936375,5.239258
38,6,-90,6.125,4.73191475,5.2001953
38,7,-75,4.46875,3.4257735,3.9560547
38,8,-60,2.78125,2.06114925,2.3291016
38,9,-45,1.34375,0.91684025,1.1601562
38,10,-30,0.40625,0.221884,0.41796875
38,11,-15,0,0,0.001953125
38,12,0,0.15625,0.4170365,0.20214844
38,13,15,0,0.00069025,0
38,14,30,0.40625,0.219374,0.41601562
38,15,45,1.34375,0.91834625,1.1621094
38,16,60,2.78125,2.06077275,2.3261719
38,17,75,4.46875,3.4335545,3.9697266
38,18,90,6.125,4.73040875,5.198242
38,19,105,6.9375,5.40861075,5.234375
38,20,120,7.15625,5.86041075,5.201172
38,21,135,7.9375,6.90871225,6.1289062
38,22,150,9.6875,8.93214875,8.209961
38,23,165,12.78125,11.8096755,10.180664
38,24,180,14.84375,14.1976895,11.364258
39,1,-165,2.75,2.22078525,2.0927734
39,2,-150,3.15625,2.7377825,2.477539
39,3,-135,3.46875,3.18751175,3.0810547
39,4,-120,3.03125,2.7882335,2.881836
39,5,-105,1.5,1.39411675,1.6308594
39,6,-90,0.21875,0.218621,0.4638672
39,7,-75,0,0,0
39,8,-60,0.875,0.8334455,0.50683594
39,9,-45,2.53125,2.50316025,1.9394531
39,10,-30,4.46875,4.596061,3.9628906
39,11,-15,6.03125,6.3546925,5.8554688
39,12,0,6.78125,7.17916475,6.791992
39,13,15,6.03125,6.35412775,5.8535156
39,14,30,4.46875,4.5961865,3.961914
39,15,45,2.53125,2.50316025,1.9394531
39,16,60,0.875,0.83338275,0.5078125
39,17,75,0,6.28E-05,0
39,18,90,0.21875,0.218872,0.45996094
39,19,105,1.5,1.3944305,1.6308594
39,20,120,3.03125,2.7884845,2.8808594
39,21,135,3.46875,3.18738625,3.078125
39,22,150,3.15625,2.73734325,2.4804688
39,23,165,2.75,2.2207225,2.0927734
39,24,180,2.5625,2.00329375,2.022461
40,1,-165,0,0.78180225,1.7275391
40,2,-150,0.15625,1.20323125,2.4072266
40,3,-135,0.5,1.71640075,2.9853516
40,4,-120,0.90625,2.0364885,3.1953125
40,5,-105,1.0625,1.75204275,2.274414
40,6,-90,0.65625,0.8989565,0.91503906
40,7,-75,0.15625,0.02026825,0
40,8,-60,0.25,0,0.36523438
40,9,-45,1.0625,0.941501,1.7734375
40,10,-30,2.15625,2.239924,3.4628906
40,11,-15,3.09375,3.3040385,5.0927734
40,12,0,3.6875,3.89683775,6.069336
40,13,15,3.6875,3.8803345,5.7460938
40,14,30,3.15625,3.24260625,4.5078125
40,15,45,2.125,2.04207325,2.959961
40,16,60,1,0.8118595,1.6171875
40,17,75,0.375,0.32799425,1.3984375
40,18,90,0.375,0.802949,2.0644531
40,19,105,0.6875,1.501482,2.8232422
40,20,120,1,2.12088725,3.2861328
40,21,135,1.15625,2.25868625,3.0800781
40,22,150,0.9375,1.80236825,2.1933594
40,23,165,0.5,1.13508475,1.5029297
40,24,180,0.125,0.7099535,1.3261719
41,1,-165,0.46875,0.45751025,0.3671875
41,2,-150,1.65625,1.409114,1.5722656
41,3,-135,3.59375,3.00440725,3.4033203
41,4,-120,6.0625,5.1132465,5.448242
41,5,-105,8.6875,7.377141,7.2402344
41,6,-90,8.40625,7.319662,9.650391
41,7,-75,6.09375,5.023263,5.963867
41,8,-60,4.46875,3.4784835,3.696289
41,9,-45,3.65625,2.7350215,2.8076172
41,10,-30,3.53125,2.7581135,2.8789062
41,11,-15,3.84375,3.271785,3.5683594
41,12,0,4.34375,4.28676625,5.1572266
41,13,15,3.84375,3.27247525,3.5634766
41,14,30,3.53125,2.75805075,2.883789
41,15,45,3.65625,2.724103,2.788086
41,16,60,4.46875,3.4237655,3.6611328
41,17,75,6.09375,5.02771825,5.9726562
41,18,90,8.40625,7.32261125,9.65625
41,19,105,8.6875,7.3765135,7.2373047
41,20,120,6.0625,5.10640675,5.430664
41,21,135,3.59375,3.00265025,3.4140625
41,22,150,1.65625,1.408612,1.5898438
41,23,165,0.46875,0.450796,0.3564453
41,24,180,0,0,0
42,1,-165,4.75,4.248175,4.0058594
42,2,-150,4.3125,4.121169,3.9628906
42,3,-135,5.09375,4.02233775,3.8789062
42,4,-120,2.90625,2.90212475,3.3261719
42,5,-105,1.125,1.36462425,1.5419922
42,6,-90,0.09375,0.30038425,0.4638672
42,7,-75,0,0,0.000976563
42,8,-60,0.6875,0.4275785,0.5048828
42,9,-45,1.75,1.27508,1.3535156
42,10,-30,2.4375,1.151086,0.63671875
42,11,-15,3.28125,2.385755,2.5742188
42,12,0,3.9375,2.91818875,3.2548828
42,13,15,4.75,4.228346,3.9873047
42,14,30,4.375,4.14131175,4.0166016
42,15,45,5.28125,4.0843975,3.9404297
42,16,60,2.875,2.83184475,3.296875
42,17,75,1.03125,1.24037925,1.5068359
42,18,90,0.0625,0.228159,0.40234375
42,19,105,0,0.01361675,0
42,20,120,0.59375,0.3957015,0.45996094
42,21,135,1.53125,1.1542235,1.3339844
42,22,150,2.46875,1.8660595,1.9111328
42,23,165,3.21875,2.355635,2.5126953
42,24,180,3.96875,2.969079,3.2490234
43,1,-165,0.15625,0.2872695,0.3984375
43,2,-150,0,0,0.000976563
43,3,-135,0.625,0.473637,0.4033203
43,4,-120,1.875,1.56630275,1.4560547
43,5,-105,3.375,2.93387625,2.578125
43,6,-90,4.375,3.876193,3.2402344
43,7,-75,3.6875,3.30435225,3.2050781
43,8,-60,2.21875,2.0588275,2.180664
43,9,-45,0.9375,1.015044,1.1679688
43,10,-30,0.21875,0.49716825,0.7011719
43,11,-15,0.09375,0.53946175,0.7998047
43,12,0,0.25,0.74503075,0.96875
43,13,15,0.09375,0.53946175,0.7998047
43,14,30,0.21875,0.49716825,0.7001953
43,15,45,0.9375,1.015295,1.1679688
43,16,60,2.21875,2.05889025,2.1796875
43,17,75,3.6875,3.31175675,3.2128906
43,18,90,4.375,3.87675775,3.2421875
43,19,105,3.375,2.9363235,2.5791016
43,20,120,1.875,1.56630275,1.4560547
43,21,135,0.625,0.47332325,0.4013672
43,22,150,0,0.00094125,0
43,23,165,0.15625,0.28733225,0.3984375
43,24,180,1,1.24288925,1.3017578
44,1,-165,1.28125,1.057212,1.6162109
44,2,-150,3.6875,3.23193875,3.3154297
44,3,-135,6.40625,5.75543,5.1621094
44,4,-120,7.6875,7.3878085,7.151367
44,5,-105,5.15625,6.36379125,6.283203
44,6,-90,2.65625,3.895018,3.8867188
44,7,-75,0.90625,2.15364275,2.0820312
44,8,-60,2.9375,3.40952125,3.7294922
44,9,-45,3.84375,3.99560625,4.5029297
44,10,-30,5.5625,5.47738475,5.9941406
44,11,-15,7.375,7.0241095,6.8740234
44,12,0,7,6.522737,6.1132812
44,13,15,5.09375,4.78155,4.5078125
44,14,30,2.78125,2.75165025,2.7734375
44,15,45,0.9375,1.07710375,1.1513672
44,16,60,0.1875,0.367213,0.3359375
44,17,75,0.71875,0.85409025,0.88671875
44,18,90,2.375,2.38129975,2.4814453
44,19,105,4.9375,5.033805,5.216797
44,20,120,6.0625,6.4257255,5.935547
44,21,135,3.28125,3.1735185,2.883789
44,22,150,1.1875,1.1366535,0.79589844
44,23,165,0.0625,0.08615575,0
44,24,180,0,0,0.40429688
45,1,-165,2.0625,3.77253,4.4697266
45,2,-150,1,2.2207225,3.0732422
45,3,-135,0.3125,1.00149,1.6240234
45,4,-120,0.125,0.3633225,0.61328125
45,5,-105,0.1875,0.1173425,0.19921875
45,6,-90,0.1875,0.03514,0.16015625
45,7,-75,0.0625,0,0.000976563
45,8,-60,0,0.2277825,0.30859375
45,9,-45,0.25,0.9538,1.3691406
45,10,-30,1,2.2684125,3.0791016
45,11,-15,2.0625,3.861635,4.6259766
45,12,0,2.6875,4.7357425,5.15625
45,13,15,2.0625,3.861635,4.6259766
45,14,30,1,2.267785,3.0791016
45,15,45,0.25,0.9544275,1.3691406
45,16,60,0,0.227155,0.30859375
45,17,75,0.0625,0,0
45,18,90,0.1875,0.0345125,0.16015625
45,19,105,0.1875,0.116715,0.19921875
45,20,120,0.125,0.3633225,0.61328125
45,21,135,0.3125,1.000235,1.6210938
45,22,150,1,2.222605,3.0761719
45,23,165,2.0625,3.77253,4.4697266
45,24,180,2.625,4.6114975,5.091797
46,1,-165,4.3125,4.484115,5.3027344
46,2,-150,5.09375,4.96019925,6.1289062
46,3,-135,6.125,5.67504725,7.234375
46,4,-120,2.5625,3.297638,3.546875
46,5,-105,1.4375,2.2124395,2.1328125
46,6,-90,0.65625,1.187983,0.77734375
46,7,-75,0.53125,0.5902265,0
46,8,-60,1.0625,0.896572,0.056640625
46,9,-45,2.90625,1.81931075,2.5019531
46,10,-30,4.59375,3.64470825,2.9199219
46,11,-15,6.65625,5.34128,4.8476562
46,12,0,9.375,7.44321675,8.082031
46,13,15,5.8125,4.47024725,4.8945312
46,14,30,3.5625,2.4598,2.8691406
46,15,45,1.53125,0.80778075,1.1464844
46,16,60,0.34375,0,0.265625
46,17,75,0,0.12066825,0.4296875
46,18,90,0.6875,1.09467375,1.4804688
46,19,105,1.90625,2.48320575,2.9570312
46,20,120,3.0625,3.74510825,4.3125
46,21,135,2.84375,3.7001165,4.111328
46,22,150,2.0625,2.81101175,3.3886719
46,23,165,1.4375,2.0465285,2.8144531
46,24,180,1.25,1.670154,2.609375
47,1,-165,0.71875,0.55138425,0.12890625
47,2,-150,2.15625,1.63796325,0.81640625
47,3,-135,3.9375,2.92094975,2.2802734
47,4,-120,5.65625,4.20682275,4.051758
47,5,-105,7.1875,5.39279775,5.7470703
47,6,-90,8.09375,6.243123,7.083008
47,7,-75,8,6.49086,8.080078
47,8,-60,7.5,6.43595375,6.9316406
47,9,-45,6.90625,6.3549435,6.879883
47,10,-30,6.65625,6.5002725,7.0771484
47,11,-15,6.53125,6.67051325,7.2753906
47,12,0,6.375,6.61579525,7.40625
47,13,15,6.53125,6.670325,7.2753906
47,14,30,6.65625,6.50008425,7.0771484
47,15,45,6.90625,6.3534375,6.876953
47,16,60,7.5,6.43695775,6.9365234
47,17,75,7.96875,6.50259425,8.063477
47,18,90,8.09375,6.24406425,7.080078
47,19,105,7.1875,5.393488,5.748047
47,20,120,5.65625,4.207011,4.051758
47,21,135,3.9375,2.92415,2.2939453
47,22,150,2.15625,1.635265,0.8066406
47,23,165,0.71875,0.551447,0.12597656
47,24,180,0,0,0
48,1,-165,0.96875,1.1439325,0.5029297
48,2,-150,0.0625,0.17337825,0.022460938
48,3,-135,0.125,0.030371,0.35742188
48,4,-120,0.84375,0.51273025,1.1533203
48,5,-105,1.75,1.14713275,2.0253906
48,6,-90,2.09375,1.43804175,2.515625
48,7,-75,1.53125,1.077543,1.9638672
48,8,-60,0.5625,0.37580975,0.97265625
48,9,-45,0,0.00207075,0.18066406
48,10,-30,0.28125,0.3964545,0
48,11,-15,1.40625,1.54848175,0.66796875
48,12,0,3.1875,3.2099135,2.09375
48,13,15,1.40625,1.54873275,0.671875
48,14,30,0.28125,0.398337,0.009765625
48,15,45,0,0,0.17480469
48,16,60,0.5625,0.37493125,0.97265625
48,17,75,1.53125,1.07572325,1.9619141
48,18,90,2.09375,1.43866925,2.524414
48,19,105,1.75,1.14399525,2.024414
48,20,120,0.84375,0.51837775,1.1621094
48,21,135,0.125,0.03068475,0.36035156
48,22,150,0.0625,0.17576275,0.020507812
48,23,165,0.96875,1.143556,0.49609375
48,24,180,2.71875,2.80297975,1.8046875
49,1,-165,4.5,4.040347,4.2158203
49,2,-150,3.125,2.79068075,2.9453125
49,3,-135,1.78125,1.52112275,1.5507812
49,4,-120,0.75,0.59116775,0.50390625
49,5,-105,0.125,0.10221975,0.038085938
49,6,-90,0,0.0001255,0
49,7,-75,0.25,0.23474775,0.22460938
49,8,-60,0.6875,0.56907975,0.49316406
49,9,-45,1.28125,0.975888,0.8408203
49,10,-30,1.90625,1.36926775,1.0986328
49,11,-15,2.34375,1.627735,1.3183594
49,12,0,2.96875,2.0997405,1.5371094
49,13,15,2.34375,1.62779775,1.3193359
49,14,30,1.90625,1.3693305,1.0986328
49,15,45,1.28125,0.975637,0.84277344
49,16,60,0.6875,0.5724055,0.49804688
49,17,75,0.25,0.235438,0.22753906
49,18,90,0,0,0
49,19,105,0.125,0.10234525,0.0390625
49,20,120,0.75,0.593615,0.5058594
49,21,135,1.8125,1.5209345,1.5507812
49,22,150,3.125,2.79218675,2.9511719
49,23,165,4.5,4.03940575,4.213867
49,24,180,5.15625,4.62549075,4.698242
50,1,-165,0.1875,0.087097,0.032226562
50,2,-150,0.90625,0.49666625,0.43945312
50,3,-135,2.15625,1.3472425,1.3818359
50,4,-120,3.71875,2.41317675,2.7011719
50,5,-105,7.78125,5.8012375,6.1621094
50,6,-90,7.71875,5.87848275,6.658203
50,7,-75,7,5.48240475,6.2958984
50,8,-60,6.25,5.0560185,5.620117
50,9,-45,4.3125,3.1843115,2.8271484
50,10,-30,6.5625,5.757187,4.723633
50,11,-15,7.90625,7.1970485,5.7958984
50,12,0,9.46875,8.9595705,7.504883
50,13,15,7.90625,7.20978675,5.805664
50,14,30,4.84375,4.00213225,3.0722656
50,15,45,4.3125,3.18412325,2.8251953
50,16,60,6.25,5.05595575,5.620117
50,17,75,7,5.4819655,6.2939453
50,18,90,7.71875,5.87710225,6.6533203
50,19,105,7.78125,5.80192775,6.1601562
50,20,120,3.71875,2.4117335,2.6953125
50,21,135,2.15625,1.35709425,1.40625
50,22,150,0.90625,0.48047675,0.4111328
50,23,165,0.1875,0.08163775,0.021484375
50,24,180,0,0,0
51,1,-165,5,5.04654325,6.9960938
51,2,-150,3.4375,2.935696,4.5390625
51,3,-135,3.5,2.7367785,4.2910156
51,4,-120,3.96875,2.840818,4.3007812
51,5,-105,4.4375,2.9169965,3.9765625
51,6,-90,4.53125,2.889512,3.5273438
51,7,-75,3.8125,2.629727,2.6679688
51,8,-60,3.875,2.760247,3.4707031
51,9,-45,3.8125,3.1172945,3.9414062
51,10,-30,4.46875,4.11106625,5.1367188
51,11,-15,6.03125,6.02581975,6.9765625
51,12,0,2.90625,3.59651625,3.6835938
51,13,15,0.96875,1.45372925,1.5742188
51,14,30,0,0.2315475,0.32421875
51,15,45,0.03125,0,0
51,16,60,0.8125,0.530614,0.4765625
51,17,75,1.90625,1.3221425,1.1875
51,18,90,2.75,2.01760075,1.7949219
51,19,105,3.09375,2.4694635,2.203125
51,20,120,2.5625,2.16456125,2.9453125
51,21,135,1.4375,1.2506075,2.4277344
51,22,150,0.875,0.8565375,2.4941406
51,23,165,1.25,1.35709425,3.2890625
51,24,180,2.71875,2.8384335,4.861328
52,1,-165,0.09375,0.11577375,0.234375
52,2,-150,0.65625,0.583073,0.72265625
52,3,-135,1.53125,1.26171425,1.5917969
52,4,-120,2.46875,2.0256955,2.6728516
52,5,-105,3.3125,2.72805625,3.3359375
