scan,b3lyp_energy,mm_energy,b3lyp_relative_energy,mm_relative_energy
0,-422000.72,20.777533,5.400000000023283,5.446353999999998
15,-422000.97,20.411516,5.150000000023283,5.080336999999998
30,-422001.8,19.29423,4.320000000006985,3.9630509999999983
45,-422003.9,17.556442,2.2199999999720603,2.225263
60,-422003.94,17.065443,2.179999999993015,1.7342639999999978
75,-422004.5,16.846865,1.6199999999953434,1.5156860000000005
90,-422005.5,17.777168,0.6199999999953434,2.445988999999999
105,-422004.75,17.797932,1.3699999999953434,2.466752999999999
120,-422004.22,18.034836,1.900000000023283,2.703656999999998
135,-422003.94,16.587158,2.179999999993015,1.2559789999999982
150,-422004.4,16.443888,1.7199999999720603,1.1127090000000006
165,-422004.8,15.907325,1.320000000006985,0.5761459999999996
180,-422006.12,16.318378,0,0.9871989999999986
-165,-494195,29.203716,3.78000000002794,4.554455000000001
-150,-494196.72,26.842014,2.06000000005588,2.1927529999999997
-135,-494197.44,25.637943,1.3400000000256114,0.9886820000000007
-120,-494197.47,25.231295,1.3100000000558794,0.5820340000000002
-105,-494197.4,25.994627,1.3800000000046566,1.345366000000002
-90,-494197.56,26.452932,1.220000000030268,1.8036710000000014
-75,-494197.62,24.85779,1.1600000000325963,0.20852900000000218
-60,-494198.62,24.649563,0.1600000000325963,0.00030200000000135674
-45,-494198.78,25.427116,0,0.7778550000000024
-30,-494197.88,27.470636,0.9000000000232831,2.8213749999999997
-15,-494195.97,30.676788,2.81000000005588,6.027526999999999
0,-494193.3,34.792404,5.480000000039581,10.143142999999998
15,-494195.97,30.677643,2.81000000005588,6.028382000000001
30,-494197.88,27.471926,0.9000000000232831,2.8226650000000006
45,-494198.78,25.425123,0,0.775862
60,-494198.62,24.649261,0.1600000000325963,0
75,-494197.62,24.8662,1.1600000000325963,0.216939
90,-494197.56,26.46528,1.220000000030268,1.8160190000000007
105,-494197.4,25.997623,1.3800000000046566,1.3483620000000016
120,-494197.47,25.231512,1.3100000000558794,0.5822509999999994
135,-494197.44,25.641626,1.3400000000256114,0.9923649999999995
150,-494196.72,26.843622,2.06000000005588,2.1943610000000007
165,-494195,29.228142,3.78000000002794,4.578880999999999
180,-494192.22,32.508347,6.560000000055879,7.859086000000001
-165,-516287.06,-33.18326,0.1599999999743886,0.016890000000003624
-150,-516286.5,-32.88629,0.7199999999720603,0.31385999999999825
-135,-516285.66,-31.899582,1.5599999999976717,1.300568000000002
-120,-516284.78,-30.340752,2.4399999999441206,2.8593980000000023
-105,-516283.94,-28.49988,3.279999999969732,4.70027
-90,-516283.3,-26.773172,3.919999999983702,6.426978000000002
-75,-516282.72,-25.383009,4.5,7.8171409999999995
-60,-516283.06,-24.973013,4.159999999974389,8.227136999999999
-45,-516282.88,-25.150427,4.339999999967404,8.049723
-30,-516282.34,-25.16613,4.879999999946449,8.034020000000002
-15,-516281.72,-24.975933,5.5,8.224217
0,-516281.3,-24.795559,5.919999999983702,8.404591
15,-516281.72,-24.976393,5.5,8.223756999999999
30,-516282.34,-25.134481,4.879999999946449,8.065669
45,-516282.88,-25.15043,4.339999999967404,8.04972
60,-516283.06,-24.943003,4.159999999974389,8.257147
75,-516282.72,-25.361551,4.5,7.838599000000002
90,-516283.3,-26.766605,3.919999999983702,6.433545000000002
105,-516283.94,-28.483557,3.279999999969732,4.716593
120,-516284.78,-30.350582,2.4399999999441206,2.8495680000000014
135,-516285.66,-32.025307,1.5599999999976717,1.1748430000000027
150,-516286.5,-32.890755,0.7199999999720603,0.3093950000000021
165,-516287.06,-33.18329,0.1599999999743886,0.016860000000001207
180,-516287.22,-33.20015,0,0
-165,-206031.9,19.595512,0.4800000000104774,0.46303499999999786
-150,-206031.05,20.586954,1.330000000016298,1.4544769999999971
-135,-206030.28,21.587515,2.1000000000058208,2.4550379999999983
-120,-206030.03,22.057913,2.3500000000058208,2.9254359999999977
-105,-206030.39,21.840616,1.9899999999906868,2.708138999999999
-90,-206030.88,21.282316,1.5,2.149839
-75,-206030.86,21.086699,1.5200000000186265,1.954221999999998
-60,-206030.17,21.54929,2.209999999991851,2.4168129999999977
-45,-206028.69,22.748468,3.690000000002328,3.6159909999999975
-30,-206026.66,24.542688,5.720000000001164,5.410210999999997
-15,-206024.28,26.451757,8.10000000000582,7.319279999999999
0,-206023.67,27.01043,8.709999999991851,7.877952999999998
15,-206024.28,26.647888,8.10000000000582,7.515410999999997
30,-206025.64,25.339487,6.739999999990687,6.207009999999997
45,-206027.33,23.634953,5.050000000017462,4.502475999999998
60,-206028.84,22.204962,3.540000000008149,3.072484999999997
75,-206029.58,21.725855,2.8000000000174623,2.5933779999999977
90,-206029.62,21.998442,2.760000000009313,2.865964999999999
105,-206029.62,21.346455,2.760000000009313,2.2139779999999973
120,-206030.06,21.26273,2.320000000006985,2.1302529999999997
135,-206030.69,20.903685,1.6900000000023283,1.771207999999998
150,-206031.56,20.128458,0.8200000000069849,0.9959809999999969
165,-206032.25,19.376602,0.1300000000046566,0.24412499999999682
180,-206032.38,19.132477,0,0
-165,-407524.28,-26.251282,0.5,3.8582929999999998
-150,-407523.9,-25.441908,0.8800000000046566,4.667666999999998
-135,-407523.66,-24.923489,1.120000000053551,5.1860859999999995
-120,-407523.75,-26.907629,1.0300000000279397,3.2019459999999995
-105,-407524.22,-29.345232,0.5600000000558794,0.7643430000000002
-90,-407524.78,-30.109575,0,0
-75,-407524.75,-30.034628,0.0300000000279396,0.0749469999999981
-60,-407524.12,-29.140766,0.6600000000325963,0.9688090000000003
-45,-407523.22,-27.118032,1.5600000000558794,2.991543
-30,-407521.88,-24.832802,2.900000000023283,5.276772999999999
-15,-407520.53,-22.070951,4.25,8.038623999999999
0,-407519.44,-19.012226,5.340000000025611,11.097349000000001
15,-407520.5,-22.864386,4.28000000002794,7.245189
30,-407521.84,-25.495216,2.9400000000023283,4.614359
45,-407523.1,-27.76139,1.6800000000512227,2.348185000000001
60,-407524,-29.247173,0.7800000000279397,0.8624019999999994
75,-407524.5,-29.818539,0.2800000000279397,0.2910359999999983
90,-407524.47,-29.437174,0.3100000000558793,0.6724010000000007
105,-407523.97,-28.116724,0.8100000000558794,1.9928509999999982
120,-407523.66,-25.8538,1.120000000053551,4.255775
135,-407523.62,-24.780968,1.1600000000325963,5.328606999999998
150,-407523.88,-26.011803,0.9000000000232831,4.097771999999999
165,-407524.25,-26.680555,0.5300000000279397,3.4290200000000013
180,-407524.44,-26.61262,0.3400000000256113,3.496955
-165,-429068.03,-162.91183,2.1899999999441206,3.4740699999999833
-150,-429066.34,-161.42207,3.879999999946449,4.9638300000000015
-135,-429064.22,-159.33414,6,7.051760000000002
-120,-429062.4,-154.35077,7.819999999948777,12.035129999999981
-105,-429062.38,-153.36992,7.839999999967404,13.015979999999985
-90,-429063.16,-155.0779,7.059999999997672,11.307999999999993
-75,-429064.22,-156.75601,6,9.629889999999989
-60,-429065.12,-157.9585,5.099999999976717,8.427400000000006
-45,-429065.62,-158.84389,4.599999999976717,7.542010000000005
-30,-429065.66,-159.38184,4.559999999997672,7.004059999999981
-15,-429065.47,-160.21251,4.75,6.1733899999999835
0,-429065.5,-161.81918,4.71999999997206,4.566720000000004
15,-429065.88,-163.5824,4.339999999967404,2.8034999999999854
30,-429067.25,-165.03915,2.9699999999720603,1.346749999999986
45,-429068.47,-165.54912,1.75,0.8367800000000045
60,-429069.12,-165.35612,1.099999999976717,1.0297799999999881
75,-429069.2,-165.48283,1.0199999999604188,0.9030699999999854
90,-429069.06,-165.97221,1.1599999999743886,0.41369000000000256
105,-429069.2,-165.52388,1.0199999999604188,0.8620200000000011
120,-429069.34,-165.81067,0.879999999946449,0.5752300000000048
135,-429069.8,-166.3859,0.4199999999837018,0
150,-429070.22,-166.20235,0,0.18354999999999677
165,-429070.03,-165.3474,0.1899999999441206,1.038499999999999
180,-429069.25,-164.18404,0.9699999999720604,2.201859999999982
-165,-379021,-1.4781547,4.880000000004657,6.7428932999999995
-150,-379021.5,-3.115955,4.380000000004657,5.105093
-135,-379022.3,-4.285507,3.580000000016298,3.9355409999999997
-120,-379022.9,-4.563363,2.979999999981373,3.657685
-105,-379022.72,-3.9788077,3.1600000000325963,4.2422403
-90,-379022.2,-3.210683,3.679999999993015,5.010365
-75,-379021.66,-2.2893126,4.220000000030268,5.931735399999999
-60,-379020.56,-0.82147497,5.320000000006985,7.39957303
-45,-379018.56,1.4749964,7.320000000006985,9.6960444
-30,-379017.06,3.6812842,8.820000000006985,11.9023322
-15,-379018.1,3.8392708,7.78000000002794,12.0603188
0,-379021.75,-1.4435384,4.130000000004657,6.7775096
15,-379023.78,-4.712517,2.099999999976717,3.5085309999999996
30,-379024.78,-6.876384,1.099999999976717,1.3446639999999999
45,-379025.6,-8.221048,0.2800000000279397,0
60,-379025.88,-8.173864,0,0.04718399999999967
75,-379025.03,-6.8704467,0.8499999999767169,1.3506013000000001
90,-379023.78,-5.0795865,2.099999999976717,3.1414615
105,-379021.6,-2.200139,4.28000000002794,6.020909
120,-379020.75,-0.90600973,5.130000000004657,7.31503827
135,-379019.16,1.013075,6.720000000030268,9.234123
150,-379017.34,3.121586,8.539999999979045,11.342634
165,-379017.6,4.5428348,8.28000000002794,12.7638828
180,-379019.72,1.2457132,6.160000000032596,9.4667612
-165,-403499.66,-108.825195,0.370000000053551,0.21096100000001172
-150,-403498.47,-108.969154,1.5600000000558794,0.06700200000000223
-135,-403496.6,-108.95741,3.4300000000512227,0.07874600000000953
-120,-403494.16,-108.6503,5.870000000053551,0.385856000000004
-105,-403491.6,-107.93541,8.430000000051223,1.100746000000001
-90,-403489.72,-106.5085,10.31000000005588,2.5276560000000075
-75,-403491.66,-108.1028,8.370000000053551,0.9333560000000034
-60,-403494.28,-108.759995,5.75,0.2761610000000019
-45,-403496.72,-109.036156,3.31000000005588,0
-30,-403498.56,-108.982834,1.470000000030268,0.05332200000000853
-15,-403499.66,-108.8183,0.370000000053551,0.21785600000001182
0,-403500.03,-108.72557,0,0.3105860000000007
15,-403499.66,-108.8183,0.370000000053551,0.21785600000001182
30,-403498.56,-108.982834,1.470000000030268,0.05332200000000853
45,-403496.72,-109.03518,3.31000000005588,0.0009760000000085256
60,-403494.28,-108.76853,5.75,0.267626000000007
75,-403491.66,-108.10495,8.370000000053551,0.9312060000000031
90,-403489.72,-106.51344,10.31000000005588,2.5227160000000026
105,-403491.6,-107.93031,8.430000000051223,1.1058459999999997
120,-403494.16,-108.6503,5.870000000053551,0.385856000000004
135,-403496.6,-108.95934,3.4300000000512227,0.07681600000000799
150,-403498.47,-108.964424,1.5600000000558794,0.07173200000001145
165,-403499.66,-108.81282,0.370000000053551,0.2233360000000033
180,-403500.03,-108.721596,0,0.3145600000000002
-165,-684800.44,-18.518051,2.06000000005588,3.6508220000000016
-150,-684801.5,-20.348269,1,1.820604000000003
-135,-684802.2,-21.568676,0.3000000000465661,0.6001970000000014
-120,-684802.4,-21.968481,0.0999999999767169,0.2003920000000008
-105,-684802.3,-21.881382,0.1999999999534338,0.2874910000000028
-90,-684802.3,-21.821085,0.1999999999534338,0.3477880000000013
-75,-684802.44,-22.002567,0.0600000000558793,0.16630600000000229
-60,-684802.5,-22.168873,0,0
-45,-684802.25,-21.706116,0.25,0.46275699999999986
-30,-684801.5,-20.260765,1,1.9081080000000021
-15,-684800.44,-18.14979,2.06000000005588,4.019083000000002
0,-684799.8,-16.886944,2.699999999953434,5.281929000000002
15,-684800.44,-18.14979,2.06000000005588,4.019083000000002
30,-684801.5,-20.260765,1,1.9081080000000021
45,-684802.25,-21.706116,0.25,0.46275699999999986
60,-684802.5,-22.168865,0,8.000000001118224e-06
75,-684802.44,-22.004818,0.0600000000558793,0.16405500000000117
90,-684802.3,-21.821085,0.1999999999534338,0.3477880000000013
105,-684802.3,-21.881386,0.1999999999534338,0.28748700000000227
120,-684802.4,-21.968481,0.0999999999767169,0.2003920000000008
135,-684802.2,-21.566889,0.3000000000465661,0.6019840000000016
150,-684801.5,-20.34828,1,1.8205930000000023
165,-684800.44,-18.518051,2.06000000005588,3.6508220000000016
180,-684799.9,-17.449173,2.599999999976717,4.719700000000003
-165,-407422.53,-90.32236,1.5,2.6259299999999968
-150,-407422.88,-91.16373,1.150000000023283,1.784559999999999
-135,-407423.56,-92.4795,0.470000000030268,0.4687899999999985
-120,-407424.03,-92.94829,0,0
-105,-407423.97,-92.8365,0.0600000000558793,0.11178999999999917
-90,-407423.47,-91.43699,0.5600000000558794,1.5113000000000056
-75,-407423.97,-92.85408,0.0600000000558793,0.0942100000000039
-60,-407424,-92.926544,0.0300000000279396,0.02174599999999316
-45,-407423.47,-92.43834,0.5600000000558794,0.5099500000000035
-30,-407422.84,-90.80834,1.1900000000023283,2.139949999999999
-15,-407422.5,-90.23743,1.5300000000279397,2.7108599999999967
0,-407422.34,-90.76027,1.6900000000023283,2.1880199999999945
15,-407422.5,-90.23692,1.5300000000279397,2.7113700000000023
30,-407422.84,-90.84851,1.1900000000023283,2.0997799999999955
45,-407423.47,-92.44623,0.5600000000558794,0.5020600000000002
60,-407424,-92.930664,0.0300000000279396,0.017626000000007025
75,-407423.97,-92.85609,0.0600000000558793,0.09220000000000539
90,-407423.47,-91.436005,0.5600000000558794,1.5122850000000057
105,-407423.97,-92.82476,0.0600000000558793,0.12353000000000236
120,-407423.72,-91.30654,0.3100000000558793,1.6417500000000018
135,-407423.56,-92.47242,0.470000000030268,0.47587000000000046
150,-407422.88,-91.19262,1.150000000023283,1.755669999999995
165,-407422.53,-90.32222,1.5,2.6260699999999986
180,-407422.34,-91.03318,1.6900000000023283,1.9151099999999985
-165,-487200.44,-51.020924,0.0900000000256113,0.317928000000002
-150,-487200.3,-50.0554,0.2300000000395812,1.283452000000004
-135,-487200.28,-48.869434,0.25,2.4694180000000046
-120,-487200.22,-48.1611,0.3100000000558793,3.1777520000000052
-105,-487200,-48.01156,0.5300000000279397,3.327292
-90,-487199.56,-47.77006,0.970000000030268,3.568792000000002
-75,-487199.03,-47.059166,1.5,4.279686000000005
-60,-487198.06,-45.71729,2.470000000030268,5.621562000000004
-45,-487196.78,-43.812023,3.75,7.526828999999999
-30,-487195.7,-41.624153,4.830000000016298,9.714699000000003
-15,-487194.97,-39.897427,5.560000000055879,11.441425000000002
0,-487194.7,-39.445724,5.830000000016298,11.893128000000004
15,-487195.03,-40.646687,5.5,10.692165000000003
30,-487195.97,-43.07198,4.560000000055879,8.266872
45,-487197.3,-45.69484,3.230000000039581,5.644012000000004
60,-487198.47,-47.51506,2.06000000005588,3.8237920000000045
75,-487198.94,-47.99504,1.5900000000256114,3.343812
90,-487198.78,-47.49358,1.75,3.8452720000000014
105,-487200,-48.01682,0.5300000000279397,3.322032
120,-487200.22,-48.161102,0.3100000000558793,3.177750000000003
135,-487200.28,-48.86944,0.25,2.4694120000000055
150,-487200.3,-50.056965,0.2300000000395812,1.2818870000000047
165,-487200.44,-51.029404,0.0900000000256113,0.3094480000000033
180,-487200.53,-51.338852,0,0
-165,-595476.06,27.754917,0.2399999999906867,0.18031699999999873
-150,-595475.3,28.491072,1,0.9164719999999988
-135,-595474,29.7217,2.300000000046566,2.1470999999999982
-120,-595472.44,31.230553,3.8600000001024455,3.6559530000000002
-105,-595471.06,32.572556,5.239999999990687,4.9979559999999985
-90,-595470.56,33.1079,5.739999999990687,5.5333000000000006
-75,-595471.1,32.600357,5.200000000069849,5.025757000000002
-60,-595472.44,31.266788,3.8600000001024455,3.692187999999998
-45,-595474,29.7253,2.300000000046566,2.1507000000000005
-30,-595475.25,28.528309,1.050000000046566,0.9537089999999999
-15,-595476,27.825045,0.3000000000465661,0.25044499999999914
0,-595476.3,27.576914,0,0.002313999999998373
15,-595476.06,27.746983,0.2399999999906867,0.17238299999999995
30,-595475.25,28.467043,1.050000000046566,0.8924430000000001
45,-595474,29.6773,2.300000000046566,2.1026999999999987
60,-595472.44,31.161982,3.8600000001024455,3.587381999999998
75,-595471.1,32.51983,5.200000000069849,4.945229999999999
90,-595470.56,33.0817,5.739999999990687,5.507099999999998
105,-595471.06,32.654015,5.239999999990687,5.079415000000001
120,-595472.44,31.336185,3.8600000001024455,3.761585
135,-595474,29.753227,2.300000000046566,2.1786269999999988
150,-595475.25,28.533464,1.050000000046566,0.9588639999999984
165,-595476,27.823317,0.3000000000465661,0.2487169999999992
180,-595476.3,27.5746,0,0
-165,-356413.16,2.9153202,0.120000000053551,0.3638112000000002
-150,-356411.94,2.81446,1.3400000000256114,0.26295100000000016
-135,-356409.8,3.2501569,3.480000000039581,0.6986479000000001
-120,-356407.1,4.360797,6.180000000051223,1.809288
-105,-356404.2,5.773537,9.080000000016298,3.2220280000000003
-90,-356401.84,6.8385277,11.440000000002328,4.287018700000001
-75,-356401.22,7.3359113,12.06000000005588,4.7844023
-60,-356401.94,8.457062,11.340000000025611,5.905553000000001
-45,-356402.56,10.08808,10.720000000030268,7.536571
-30,-356402.5,12.590736,10.78000000002794,10.039227
-15,-356401.5,16.325064,11.78000000002794,13.773555000000002
0,-356399.78,21.007977,13.5,18.456468
15,-356401.5,16.326126,11.78000000002794,13.774617
30,-356402.5,12.59074,10.78000000002794,10.039231000000001
45,-356402.56,10.088085,10.720000000030268,7.536576
60,-356401.94,8.45674,11.340000000025611,5.905231000000001
75,-356401.22,7.3348393,12.06000000005588,4.783330299999999
90,-356401.84,6.8403015,11.440000000002328,4.2887925
105,-356404.2,5.7536836,9.080000000016298,3.2021745999999998
120,-356407.1,4.354347,6.180000000051223,1.802838
135,-356409.8,3.2587216,3.480000000039581,0.7072126000000001
