mol_id,conf_id,scan,ResFF Energy,Reference Energy,scan_group_id,u_qm_rel,wb97m
326.0,12.0,0.0,9.78125,10.09375,17,10.09375,9.8292855
326.0,13.0,15.0,9.473633,9.875,17,9.875,9.3973145
326.0,14.0,30.0,8.730469,9.5625,17,9.5625,8.7828665
326.0,15.0,45.0,7.9902344,9.53125,17,9.53125,8.39846
326.0,16.0,60.0,7.6416016,9.6875,17,9.6875,8.15680975
326.0,17.0,75.0,7.466797,9.625,17,9.625,7.802586
326.0,18.0,90.0,6.8535156,9.09375,17,9.09375,7.15720225
326.0,19.0,105.0,3.4052734,4.375,17,4.375,3.148795
326.0,20.0,120.0,1.7626953,2.375,17,2.375,1.5369985
326.0,21.0,135.0,0.72265625,0.875,17,0.875,0.427453
326.0,22.0,150.0,0.19140625,0.09375,17,0.09375,0.002008
326.0,23.0,165.0,0.0,0.0,17,0.0,0.168923
326.0,24.0,180.0,0.034179688,0.28125,17,0.28125,0.34267775
106.0,1.0,-165.0,9.57959,12.8125,18,12.8125,12.0365795
106.0,2.0,-150.0,10.327148,13.09375,18,13.09375,12.16452675
106.0,3.0,-135.0,11.543457,13.78125,18,13.78125,12.63239075
106.0,4.0,-120.0,13.337891,14.703125,18,14.703125,13.28649675
106.0,5.0,-105.0,13.276855,13.203125,18,13.203125,11.696851
106.0,6.0,-90.0,10.867676,11.171875,18,11.171875,9.7989145
106.0,7.0,-75.0,8.158691,8.375,18,8.375,7.4405185
106.0,8.0,-60.0,5.307617,5.265625,18,5.265625,4.8002495
106.0,9.0,-45.0,2.8579102,2.734375,18,2.734375,2.52537375
106.0,10.0,-30.0,1.1088867,1.09375,18,1.09375,0.98084525
106.0,11.0,-15.0,0.22509766,0.234375,18,0.234375,0.20663575
106.0,12.0,0.0,0.0,0.0,18,0.0,0.0
106.0,13.0,15.0,0.17529297,0.234375,18,0.234375,0.192266
106.0,14.0,30.0,1.1064453,1.09375,18,1.09375,0.98097075
106.0,15.0,45.0,2.821289,2.75,18,2.75,2.51909875
106.0,16.0,60.0,5.310547,5.265625,18,5.265625,4.805897
106.0,17.0,75.0,8.15625,8.375,18,8.375,7.4405185
106.0,18.0,90.0,10.876465,11.171875,18,11.171875,9.804813
106.0,19.0,105.0,13.271484,13.203125,18,13.203125,11.6967255
106.0,20.0,120.0,14.494629,14.484375,18,14.484375,12.988246
106.0,21.0,135.0,11.546387,13.78125,18,13.78125,12.63653225
106.0,22.0,150.0,10.325195,13.09375,18,13.09375,12.16590725
106.0,23.0,165.0,9.564941,12.8125,18,12.8125,12.0325635
106.0,24.0,180.0,9.311035,13.21875,18,13.21875,12.741262
243.0,1.0,-165.0,0.8457031,0.1875,19,0.1875,0.99075975
243.0,2.0,-150.0,0.15429688,0.0,19,0.0,0.11439325
243.0,3.0,-135.0,0.0,0.53125,19,0.53125,0.0
243.0,4.0,-120.0,0.4638672,1.8125,19,1.8125,0.74967425
243.0,5.0,-105.0,1.4179688,3.15625,19,3.15625,1.75994925
243.0,6.0,-90.0,2.0253906,3.90625,19,3.90625,2.34678725
243.0,7.0,-75.0,1.8203125,3.75,19,3.75,2.3775975
243.0,8.0,-60.0,1.5859375,3.4375,19,3.4375,2.347854
243.0,9.0,-45.0,1.9443359,3.6875,19,3.6875,3.007231
243.0,10.0,-30.0,3.1142578,5.03125,19,5.03125,4.78838975
243.0,11.0,-15.0,4.8242188,7.4375,19,7.4375,7.65769625
243.0,12.0,0.0,5.4472656,9.71875,19,9.71875,10.3202415
243.0,13.0,15.0,4.830078,7.4375,19,7.4375,7.662026
243.0,14.0,30.0,3.1142578,5.03125,19,5.03125,4.78838975
243.0,15.0,45.0,1.9453125,3.6875,19,3.6875,3.0073565
243.0,16.0,60.0,1.5849609,3.4375,19,3.4375,2.347854
243.0,17.0,75.0,1.8193359,3.75,19,3.75,2.376217
243.0,18.0,90.0,2.0195312,3.90625,19,3.90625,2.34503025
243.0,19.0,105.0,1.4179688,3.15625,19,3.15625,1.75994925
243.0,20.0,120.0,0.46875,1.8125,19,1.8125,0.74904675
243.0,21.0,135.0,0.0,0.53125,19,0.53125,0.0
243.0,22.0,150.0,0.15429688,0.0,19,0.0,0.11439325
243.0,23.0,165.0,0.84472656,0.1875,19,0.1875,0.99075975
243.0,24.0,180.0,1.1826172,0.40625,19,0.40625,1.62754675
407.0,1.0,-165.0,0.45703125,0.4375,20,0.4375,0.367213
407.0,2.0,-150.0,1.8681641,1.8125,20,1.8125,1.61399275
407.0,3.0,-135.0,4.1015625,4.125,20,4.125,3.733374
407.0,4.0,-120.0,6.7197266,7.1875,20,7.1875,6.58931475
407.0,5.0,-105.0,9.461914,10.78125,20,10.78125,9.8410825
407.0,6.0,-90.0,11.619141,13.25,20,13.25,12.22250775
407.0,7.0,-75.0,9.176758,10.9375,20,10.9375,9.75304425
407.0,8.0,-60.0,7.383789,9.28125,20,9.28125,7.9420165
407.0,9.0,-45.0,6.1708984,8.40625,20,8.40625,6.90846125
407.0,10.0,-30.0,5.513672,8.15625,20,8.15625,6.5562455
407.0,11.0,-15.0,5.357422,8.4375,20,8.4375,6.68406725
407.0,12.0,0.0,5.7490234,9.125,20,9.125,7.23074525
407.0,13.0,15.0,5.3564453,8.4375,20,8.4375,6.679863
407.0,14.0,30.0,5.508789,8.15625,20,8.15625,6.55517875
407.0,15.0,45.0,6.176758,8.40625,20,8.40625,6.912791
407.0,16.0,60.0,7.3691406,9.25,20,9.25,7.9174185
407.0,17.0,75.0,9.174805,10.9375,20,10.9375,9.7484635
407.0,18.0,90.0,11.620117,13.25,20,13.25,12.219935
407.0,19.0,105.0,9.452148,10.78125,20,10.78125,9.833929
407.0,20.0,120.0,6.716797,7.1875,20,7.1875,6.58931475
407.0,21.0,135.0,4.0966797,4.125,20,4.125,3.73544475
407.0,22.0,150.0,1.8671875,1.8125,20,1.8125,1.6115455
407.0,23.0,165.0,0.4658203,0.4375,20,0.4375,0.37066425
407.0,24.0,180.0,0.0,0.0,20,0.0,0.0
338.0,1.0,-165.0,0.4091797,0.65625,21,0.65625,0.37091525
338.0,2.0,-150.0,0.22949219,0.34375,21,0.34375,0.22207225
338.0,3.0,-135.0,0.07324219,0.125,21,0.125,0.087348
338.0,4.0,-120.0,0.005859375,0.0,21,0.0,0.012801
338.0,5.0,-105.0,0.013671875,0.0625,21,0.0625,0.0
338.0,6.0,-90.0,0.6513672,0.53125,21,0.53125,0.46629525
338.0,7.0,-75.0,0.03125,0.0625,21,0.0625,0.01248725
338.0,8.0,-60.0,0.0048828125,0.0,21,0.0,0.00583575
338.0,9.0,-45.0,0.068359375,0.125,21,0.125,0.09657225
338.0,10.0,-30.0,0.24609375,0.40625,21,0.40625,0.23951675
338.0,11.0,-15.0,0.4189453,0.65625,21,0.65625,0.37901
338.0,12.0,0.0,0.49414062,0.78125,21,0.78125,0.42764125
338.0,13.0,15.0,0.4189453,0.65625,21,0.65625,0.378006
338.0,14.0,30.0,0.2421875,0.40625,21,0.40625,0.23700675
338.0,15.0,45.0,0.068359375,0.125,21,0.125,0.0922425
338.0,16.0,60.0,0.001953125,0.0,21,0.0,0.00583575
338.0,17.0,75.0,0.055664062,0.0625,21,0.0625,0.03746175
338.0,18.0,90.0,0.62109375,0.53125,21,0.53125,0.4682405
338.0,19.0,105.0,0.016601562,0.0625,21,0.0625,0.00119225
338.0,20.0,120.0,0.0,0.0,21,0.0,0.01248725
338.0,21.0,135.0,0.07421875,0.125,21,0.125,0.08785
338.0,22.0,150.0,0.22949219,0.34375,21,0.34375,0.221131
338.0,23.0,165.0,0.41210938,0.65625,21,0.65625,0.371229
338.0,24.0,180.0,0.48632812,0.78125,21,0.78125,0.42977475
368.0,1.0,-165.0,0.36035156,0.3125,22,0.3125,0.145078
368.0,2.0,-150.0,1.0175781,1.21875,22,1.21875,0.817256
368.0,3.0,-135.0,2.0664062,2.65625,22,2.65625,2.0387475
368.0,4.0,-120.0,3.2939453,4.40625,22,4.40625,3.41792975
368.0,5.0,-105.0,4.390625,5.9375,22,5.9375,4.609364
368.0,6.0,-90.0,4.796875,6.5625,22,6.5625,5.06499175
368.0,7.0,-75.0,4.305664,5.875,22,5.875,4.51956875
368.0,8.0,-60.0,3.1884766,4.3125,22,4.3125,3.29506525
368.0,9.0,-45.0,1.9355469,2.625,22,2.625,1.94807375
368.0,10.0,-30.0,0.875,1.28125,22,1.28125,0.92148375
368.0,11.0,-15.0,0.21972656,0.46875,22,0.46875,0.37217025
368.0,12.0,0.0,0.0,0.21875,22,0.21875,0.2039375
368.0,13.0,15.0,0.22070312,0.46875,22,0.46875,0.372233
368.0,14.0,30.0,0.87597656,1.28125,22,1.28125,0.92160925
368.0,15.0,45.0,1.9316406,2.625,22,2.625,1.94179875
368.0,16.0,60.0,3.1875,4.28125,22,4.28125,3.24586925
368.0,17.0,75.0,4.3046875,5.875,22,5.875,4.519004
368.0,18.0,90.0,4.7978516,6.5625,22,6.5625,5.06518
368.0,19.0,105.0,4.3847656,5.9375,22,5.9375,4.60836
368.0,20.0,120.0,3.2939453,4.40625,22,4.40625,3.4179925
368.0,21.0,135.0,2.0664062,2.65625,22,2.65625,2.038622
368.0,22.0,150.0,1.0244141,1.1875,22,1.1875,0.78312
368.0,23.0,165.0,0.359375,0.3125,22,0.3125,0.146082
368.0,24.0,180.0,0.1328125,0.0,22,0.0,0.0
329.0,1.0,-165.0,4.821289,6.15625,23,6.15625,5.73214975
329.0,2.0,-150.0,3.7402344,4.625,23,4.625,3.8896215
329.0,3.0,-135.0,3.1279297,4.15625,23,4.15625,3.091316
329.0,4.0,-120.0,3.1601562,4.6875,23,4.6875,3.240159
329.0,5.0,-105.0,3.680664,5.65625,23,5.65625,3.87136125
329.0,6.0,-90.0,4.0390625,6.3125,23,6.3125,4.3145645
329.0,7.0,-75.0,3.7177734,5.9375,23,5.9375,3.990147
329.0,8.0,-60.0,2.7919922,4.5625,23,4.5625,2.9922965
329.0,9.0,-45.0,0.061523438,0.71875,23,0.71875,0.157126
329.0,10.0,-30.0,0.0,0.03125,23,0.03125,0.0
329.0,11.0,-15.0,0.4140625,0.0,23,0.0,0.4509215
329.0,12.0,0.0,0.6191406,0.15625,23,0.15625,0.80401575
329.0,13.0,15.0,0.4140625,0.0,23,0.0,0.4509215
329.0,14.0,30.0,0.0029296875,0.03125,23,0.03125,0.0001255
329.0,15.0,45.0,0.061523438,0.71875,23,0.71875,0.154365
329.0,16.0,60.0,2.7939453,4.5625,23,4.5625,2.998948
329.0,17.0,75.0,3.7158203,5.9375,23,5.9375,3.99008425
329.0,18.0,90.0,4.0390625,6.3125,23,6.3125,4.31487825
329.0,19.0,105.0,3.6826172,5.65625,23,5.65625,3.87111025
329.0,20.0,120.0,3.1621094,4.6875,23,4.6875,3.241916
329.0,21.0,135.0,3.125,4.15625,23,4.15625,3.0869235
329.0,22.0,150.0,3.7402344,4.625,23,4.625,3.89119025
329.0,23.0,165.0,4.8203125,6.15625,23,6.15625,5.72976525
329.0,24.0,180.0,5.395508,7.8125,23,7.8125,7.57285825
126.0,1.0,-165.0,0.0078125,0.0625,24,0.0625,0.00119225
126.0,2.0,-150.0,0.28515625,0.46875,24,0.46875,0.13409675
126.0,3.0,-135.0,1.1435547,1.53125,24,1.53125,0.86362825
126.0,4.0,-120.0,2.4667969,3.1875,24,3.1875,2.18790425
126.0,5.0,-105.0,3.9335938,5.09375,24,5.09375,3.79543375
126.0,6.0,-90.0,5.267578,6.625,24,6.625,5.042088
126.0,7.0,-75.0,4.0625,5.1875,24,5.1875,3.88579375
126.0,8.0,-60.0,2.6074219,3.25,24,3.25,2.2664045
126.0,9.0,-45.0,1.2080078,1.5625,24,1.5625,0.904604
126.0,10.0,-30.0,0.3017578,0.5,24,0.5,0.14765075
126.0,11.0,-15.0,0.01171875,0.0625,24,0.0625,0.00056475
126.0,12.0,0.0,0.0048828125,0.0,24,0.0,0.0801945
126.0,13.0,15.0,0.0126953125,0.0625,24,0.0625,0.0
126.0,14.0,30.0,0.30371094,0.5,24,0.5,0.148592
126.0,15.0,45.0,1.2109375,1.5625,24,1.5625,0.904604
126.0,16.0,60.0,2.6044922,3.25,24,3.25,2.2684125
126.0,17.0,75.0,4.060547,5.1875,24,5.1875,3.8866095
126.0,18.0,90.0,5.2734375,6.625,24,6.625,5.0429665
126.0,19.0,105.0,3.9267578,5.09375,24,5.09375,3.79468075
126.0,20.0,120.0,2.46875,3.15625,24,3.15625,2.1837
126.0,21.0,135.0,1.1425781,1.53125,24,1.53125,0.86312625
126.0,22.0,150.0,0.29003906,0.46875,24,0.46875,0.1359165
126.0,23.0,165.0,0.0078125,0.0625,24,0.0625,0.000753
126.0,24.0,180.0,0.0,0.0,24,0.0,0.0811985
215.0,1.0,-165.0,0.54785156,0.3125,25,0.3125,0.20236875
215.0,2.0,-150.0,1.2089844,1.21875,25,1.21875,0.860428
215.0,3.0,-135.0,2.2470703,2.75,25,2.75,2.03579825
215.0,4.0,-120.0,3.7958984,4.9375,25,4.9375,3.730613
215.0,5.0,-105.0,5.1171875,7.59375,25,7.59375,5.786805
215.0,6.0,-90.0,7.038086,9.625,25,9.625,7.50282925
215.0,7.0,-75.0,6.194336,7.78125,25,7.78125,6.27029375
215.0,8.0,-60.0,4.2695312,4.96875,25,4.96875,3.9744595
215.0,9.0,-45.0,2.40625,2.71875,25,2.71875,2.15063075
215.0,10.0,-30.0,1.0390625,1.15625,25,1.15625,0.9150205
215.0,11.0,-15.0,0.2548828,0.28125,25,0.28125,0.225649
215.0,12.0,0.0,0.0,0.0,25,0.0,0.01361675
215.0,13.0,15.0,0.25585938,0.28125,25,0.28125,0.22508425
215.0,14.0,30.0,1.0400391,1.15625,25,1.15625,0.91495775
215.0,15.0,45.0,2.4091797,2.71875,25,2.71875,2.15063075
215.0,16.0,60.0,4.2646484,4.96875,25,4.96875,3.971071
215.0,17.0,75.0,6.1953125,7.78125,25,7.78125,6.27142325
215.0,18.0,90.0,7.0390625,9.625,25,9.625,7.50220175
215.0,19.0,105.0,5.1171875,7.59375,25,7.59375,5.78686775
215.0,20.0,120.0,3.803711,4.9375,25,4.9375,3.73293475
215.0,21.0,135.0,2.2490234,2.75,25,2.75,2.03642575
215.0,22.0,150.0,1.2099609,1.21875,25,1.21875,0.8605535
215.0,23.0,165.0,0.54785156,0.3125,25,0.3125,0.2021805
215.0,24.0,180.0,0.3154297,0.03125,25,0.03125,0.0
430.0,1.0,-165.0,3.5097656,3.0625,26,3.0625,3.4538855
430.0,2.0,-150.0,1.6328125,0.90625,26,0.90625,1.295411
430.0,3.0,-135.0,2.4023438,1.84375,26,1.84375,2.15778425
430.0,4.0,-120.0,2.9472656,2.6875,26,2.6875,2.8314055
430.0,5.0,-105.0,1.9453125,1.46875,26,1.46875,1.853133
430.0,6.0,-90.0,0.6582031,0.5625,26,0.5625,0.625241
430.0,7.0,-75.0,0.0,0.375,26,0.375,0.0
430.0,8.0,-60.0,0.44726562,1.1875,26,1.1875,0.45299225
430.0,9.0,-45.0,1.9042969,2.8125,26,2.8125,1.86536925
430.0,10.0,-30.0,3.9414062,4.75,26,4.75,3.74347675
430.0,11.0,-15.0,5.7910156,6.375,26,6.375,5.296351
430.0,12.0,0.0,6.53125,7.15625,26,7.15625,5.92341175
430.0,13.0,15.0,5.798828,6.375,26,6.375,5.29867275
430.0,14.0,30.0,3.9433594,4.75,26,4.75,3.74335125
430.0,15.0,45.0,1.9042969,2.8125,26,2.8125,1.865683
430.0,16.0,60.0,0.44726562,1.1875,26,1.1875,0.45349425
430.0,17.0,75.0,0.001953125,0.375,26,0.375,0.0006275
430.0,18.0,90.0,0.6640625,0.625,26,0.625,0.638795
430.0,19.0,105.0,1.9433594,1.46875,26,1.46875,1.85783925
430.0,20.0,120.0,2.9472656,2.6875,26,2.6875,2.83385275
430.0,21.0,135.0,2.40625,1.84375,26,1.84375,2.15665475
430.0,22.0,150.0,1.6269531,0.90625,26,0.90625,1.29509725
430.0,23.0,165.0,3.5117188,3.0625,26,3.0625,3.4536345
430.0,24.0,180.0,1.015625,0.0,26,0.0,0.38785775
377.0,1.0,-165.0,5.845703,7.96875,27,7.96875,7.096021
377.0,2.0,-150.0,4.7851562,7.125,27,7.125,6.1107205
377.0,3.0,-135.0,4.334961,6.9375,27,6.9375,5.77168225
377.0,4.0,-120.0,4.5117188,7.34375,27,7.34375,6.04138175
377.0,5.0,-105.0,4.8466797,7.96875,27,7.96875,6.5123205
377.0,6.0,-90.0,4.243164,7.78125,27,7.78125,6.30330025
377.0,7.0,-75.0,3.3710938,5.9375,27,5.9375,4.880444
377.0,8.0,-60.0,2.15625,3.8125,27,3.8125,3.1436495
377.0,9.0,-45.0,1.1503906,2.09375,27,2.09375,1.76333775
377.0,10.0,-30.0,0.5654297,0.9375,27,0.9375,0.88835175
377.0,11.0,-15.0,0.3486328,0.3125,27,0.3125,0.39024225
377.0,12.0,0.0,0.19140625,0.0,27,0.0,0.08690875
377.0,13.0,15.0,0.0,0.03125,27,0.03125,0.0
377.0,14.0,30.0,0.09082031,0.625,27,0.625,0.3572985
377.0,15.0,45.0,0.7470703,1.875,27,1.875,1.33111575
377.0,16.0,60.0,1.9404297,3.78125,27,3.78125,2.9202595
377.0,17.0,75.0,3.3378906,6.03125,27,6.03125,4.816439
377.0,18.0,90.0,4.2558594,7.8125,27,7.8125,6.30342575
377.0,19.0,105.0,4.767578,8.03125,27,8.03125,6.62257225
377.0,20.0,120.0,4.7333984,7.65625,27,7.65625,6.45151575
377.0,21.0,135.0,4.9785156,7.625,27,7.625,6.64026775
377.0,22.0,150.0,5.9179688,8.34375,27,8.34375,7.569156
377.0,23.0,165.0,7.2578125,9.40625,27,9.40625,8.808092
377.0,24.0,180.0,6.9746094,9.09375,27,9.09375,8.35974325
98.0,1.0,-165.0,0.0,0.375,28,0.375,0.07599025
98.0,2.0,-150.0,0.8652344,1.625,28,1.625,0.73323375
98.0,3.0,-135.0,2.1669922,3.3125,28,3.3125,1.701278
98.0,4.0,-120.0,3.3632812,5.15625,28,5.15625,2.86911825
98.0,5.0,-105.0,4.6679688,6.6875,28,6.6875,4.00614825
98.0,6.0,-90.0,6.104492,7.21875,28,7.21875,4.60679125
98.0,7.0,-75.0,4.716797,6.40625,28,6.40625,3.87085925
98.0,8.0,-60.0,3.2978516,4.8125,28,4.8125,2.6707655
98.0,9.0,-45.0,1.9716797,3.0,28,3.0,1.50480775
98.0,10.0,-30.0,0.72265625,1.40625,28,1.40625,0.60698075
98.0,11.0,-15.0,0.83496094,0.0,28,0.0,0.0
98.0,12.0,0.0,1.3046875,0.375,28,0.375,0.67023275
98.0,13.0,15.0,0.8339844,0.0,28,0.0,0.0003765
98.0,14.0,30.0,0.7216797,1.40625,28,1.40625,0.60742
98.0,15.0,45.0,1.9785156,3.0,28,3.0,1.50907475
98.0,16.0,60.0,3.2910156,4.8125,28,4.8125,2.66618475
98.0,17.0,75.0,4.716797,6.40625,28,6.40625,3.870922
98.0,18.0,90.0,6.104492,7.21875,28,7.21875,4.60679125
98.0,19.0,105.0,4.6083984,6.6875,28,6.6875,3.993912
98.0,20.0,120.0,3.3574219,5.15625,28,5.15625,2.8652905
98.0,21.0,135.0,2.163086,3.3125,28,3.3125,1.69676
98.0,22.0,150.0,0.8642578,1.625,28,1.625,0.734175
98.0,23.0,165.0,0.9121094,0.0625,28,0.0625,0.02691975
98.0,24.0,180.0,1.3066406,0.375,28,0.375,0.6720525
135.0,1.0,-165.0,1.543457,2.0,29,2.0,1.86160425
135.0,2.0,-150.0,0.8852539,1.09375,29,1.09375,1.050184
135.0,3.0,-135.0,0.25,0.328125,29,0.328125,0.328057
135.0,4.0,-120.0,0.0,0.0,29,0.0,0.0
135.0,5.0,-105.0,0.42236328,0.203125,29,0.203125,0.17814725
135.0,6.0,-90.0,1.309082,0.921875,29,0.921875,0.81505975
135.0,7.0,-75.0,2.1923828,1.90625,29,1.90625,1.692493
135.0,8.0,-60.0,1.8095703,2.015625,29,2.015625,1.857651
135.0,9.0,-45.0,1.2607422,1.515625,29,1.515625,1.31844025
135.0,10.0,-30.0,0.6640625,0.890625,29,0.890625,0.62091125
135.0,11.0,-15.0,0.2734375,0.59375,29,0.59375,0.23964225
135.0,12.0,0.0,0.36865234,0.84375,29,0.84375,0.42864525
135.0,13.0,15.0,0.2734375,0.59375,29,0.59375,0.239705
135.0,14.0,30.0,0.66503906,0.890625,29,0.890625,0.62091125
135.0,15.0,45.0,1.2583008,1.515625,29,1.515625,1.31818925
135.0,16.0,60.0,1.8085938,2.015625,29,2.015625,1.856647
135.0,17.0,75.0,2.192871,1.90625,29,1.90625,1.69243025
135.0,18.0,90.0,1.3071289,0.921875,29,0.921875,0.81493425
135.0,19.0,105.0,0.42626953,0.203125,29,0.203125,0.180469
135.0,20.0,120.0,0.0,0.0,29,0.0,0.0
135.0,21.0,135.0,0.25048828,0.328125,29,0.328125,0.328559
135.0,22.0,150.0,0.8852539,1.09375,29,1.09375,1.050184
135.0,23.0,165.0,1.5444336,2.0,29,2.0,1.8610395
135.0,24.0,180.0,1.9916992,2.46875,29,2.46875,2.2729305
97.0,1.0,-165.0,5.3789062,7.0,30,7.0,6.37621575
97.0,2.0,-150.0,5.7177734,7.4375,30,7.4375,6.623388
97.0,3.0,-135.0,6.4052734,8.21875,30,8.21875,7.12883925
97.0,4.0,-120.0,7.5859375,9.40625,30,9.40625,8.0351375
97.0,5.0,-105.0,9.280273,10.90625,30,10.90625,9.333435
97.0,6.0,-90.0,11.254883,12.5,30,12.5,10.82029625
97.0,7.0,-75.0,6.373047,7.0625,30,7.0625,5.9049005
97.0,8.0,-60.0,4.1279297,4.40625,30,4.40625,3.6401275
97.0,9.0,-45.0,2.2314453,2.34375,30,2.34375,1.92171875
97.0,10.0,-30.0,0.9404297,1.0,30,1.0,0.8018195
97.0,11.0,-15.0,0.23046875,0.25,30,0.25,0.19132475
97.0,12.0,0.0,0.0,0.0,30,0.0,0.0
97.0,13.0,15.0,0.22753906,0.25,30,0.25,0.19396025
97.0,14.0,30.0,0.93652344,1.0,30,1.0,0.80489425
97.0,15.0,45.0,2.225586,2.34375,30,2.34375,1.92460525
97.0,16.0,60.0,4.120117,4.40625,30,4.40625,3.6391235
97.0,17.0,75.0,6.373047,7.0625,30,7.0625,5.90458675
97.0,18.0,90.0,11.246094,12.5,30,12.5,10.81703325
97.0,19.0,105.0,9.279297,10.90625,30,10.90625,9.333686
97.0,20.0,120.0,7.5898438,9.40625,30,9.40625,8.0351375
97.0,21.0,135.0,6.399414,8.21875,30,8.21875,7.12695675
97.0,22.0,150.0,5.7216797,7.46875,30,7.46875,6.6217565
97.0,23.0,165.0,5.3779297,7.0,30,7.0,6.37696875
97.0,24.0,180.0,5.267578,6.84375,30,6.84375,6.3047435
82.0,1.0,-165.0,0.0,0.0,31,0.0,0.01236175
82.0,2.0,-150.0,0.50683594,1.25,31,1.25,0.98900275
82.0,3.0,-135.0,2.2070312,3.15625,31,3.15625,2.430182
82.0,4.0,-120.0,5.069336,5.5,31,5.5,4.37700075
82.0,5.0,-105.0,8.220703,7.90625,31,7.90625,6.35387675
82.0,6.0,-90.0,11.269531,9.3125,31,9.3125,7.28734575
82.0,7.0,-75.0,6.955078,8.59375,31,8.59375,5.5936605
82.0,8.0,-60.0,4.0585938,7.0,31,7.0,4.37850675
82.0,9.0,-45.0,1.3359375,2.75,31,2.75,1.437979
82.0,10.0,-30.0,0.71777344,3.0,31,3.0,2.22605625
82.0,11.0,-15.0,1.5175781,3.78125,31,3.78125,2.8534935
82.0,12.0,0.0,0.9111328,3.34375,31,3.34375,2.4875355
82.0,13.0,15.0,1.53125,3.78125,31,3.78125,2.867675
82.0,14.0,30.0,0.7158203,3.0,31,3.0,2.22643275
82.0,15.0,45.0,1.3330078,2.75,31,2.75,1.43214325
82.0,16.0,60.0,6.0117188,7.59375,31,7.59375,5.80857925
82.0,17.0,75.0,9.206055,8.9375,31,8.9375,6.7703485
82.0,18.0,90.0,11.265625,9.34375,31,9.34375,7.2429815
82.0,19.0,105.0,4.9648438,6.71875,31,6.71875,4.06224675
82.0,20.0,120.0,2.9951172,4.3125,31,4.3125,2.33373525
82.0,21.0,135.0,0.7314453,1.8125,31,1.8125,0.57861775
82.0,22.0,150.0,0.50878906,1.25,31,1.25,0.9860535
82.0,23.0,165.0,0.001953125,0.0,31,0.0,0.0134285
82.0,24.0,180.0,1.2353516,0.3125,31,0.3125,0.0
426.0,1.0,-165.0,0.34179688,0.28125,32,0.28125,0.187999
426.0,2.0,-150.0,1.2851562,1.125,32,1.125,0.77552725
426.0,3.0,-135.0,2.5898438,2.46875,32,2.46875,1.76045125
426.0,4.0,-120.0,3.9824219,4.125,32,4.125,3.0324565
426.0,5.0,-105.0,5.2578125,5.75,32,5.75,4.29178625
426.0,6.0,-90.0,6.0498047,6.78125,32,6.78125,5.13138125
426.0,7.0,-75.0,6.0,6.71875,32,6.71875,5.281542
426.0,8.0,-60.0,5.4404297,5.71875,32,5.71875,4.76718025
426.0,9.0,-45.0,4.620117,4.46875,32,4.46875,3.990147
426.0,10.0,-30.0,3.8486328,3.4375,32,3.4375,3.33886475
426.0,11.0,-15.0,3.3515625,2.8125,32,2.8125,2.98093875
426.0,12.0,0.0,3.1767578,2.625,32,2.625,2.86485125
426.0,13.0,15.0,3.3515625,2.8125,32,2.8125,2.98081325
426.0,14.0,30.0,3.8486328,3.4375,32,3.4375,3.3389275
426.0,15.0,45.0,4.620117,4.46875,32,4.46875,3.9900215
426.0,16.0,60.0,5.4453125,5.71875,32,5.71875,4.76755675
426.0,17.0,75.0,6.0,6.71875,32,6.71875,5.2816675
426.0,18.0,90.0,6.0478516,6.78125,32,6.78125,5.13150675
426.0,19.0,105.0,5.260742,5.75,32,5.75,4.2919745
426.0,20.0,120.0,3.9824219,4.125,32,4.125,3.032582
426.0,21.0,135.0,2.5898438,2.46875,32,2.46875,1.76045125
426.0,22.0,150.0,1.2832031,1.125,32,1.125,0.77176225
426.0,23.0,165.0,0.34179688,0.28125,32,0.28125,0.1878735
426.0,24.0,180.0,0.0,0.0,32,0.0,0.0
127.0,1.0,-165.0,2.1376953,2.5625,33,2.5625,2.064977
127.0,2.0,-150.0,2.5097656,2.65625,33,2.65625,2.467581
127.0,3.0,-135.0,4.0947266,3.90625,33,3.90625,3.5593055
127.0,4.0,-120.0,3.875,4.0,33,4.0,3.7701455
127.0,5.0,-105.0,3.3417969,2.96875,33,2.96875,2.72014975
127.0,6.0,-90.0,1.8964844,1.40625,33,1.40625,1.42448775
127.0,7.0,-75.0,0.5546875,0.34375,33,0.34375,0.29523875
127.0,8.0,-60.0,0.24121094,0.125,33,0.125,0.1534865
127.0,9.0,-45.0,1.7001953,1.375,33,1.375,1.3748525
127.0,10.0,-30.0,3.711914,3.34375,33,3.34375,3.47277325
127.0,11.0,-15.0,4.935547,5.1875,33,5.1875,5.23429125
127.0,12.0,0.0,5.1679688,5.65625,33,5.65625,5.70253175
127.0,13.0,15.0,4.538086,4.375,33,4.375,4.460019
127.0,14.0,30.0,2.9941406,2.5,33,2.5,2.56227075
127.0,15.0,45.0,1.0400391,0.6875,33,0.6875,0.777096
127.0,16.0,60.0,0.7265625,0.34375,33,0.34375,0.32824525
127.0,17.0,75.0,0.9941406,0.78125,33,0.78125,0.694768
127.0,18.0,90.0,2.506836,2.21875,33,2.21875,2.03316275
127.0,19.0,105.0,3.6826172,3.75,33,3.75,3.3313975
127.0,20.0,120.0,4.338867,4.09375,33,4.09375,3.7786795
127.0,21.0,135.0,3.475586,3.28125,33,3.28125,3.10028925
127.0,22.0,150.0,1.8144531,1.75,33,1.75,1.70861975
127.0,23.0,165.0,0.4560547,0.4375,33,0.4375,0.447784
